 ,Area,XM,YM,Major,Minor,Angle
1157,4,611.000,165.000,2.257,2.257,0.000
1158,4,696.750,165.250,3.192,1.596,18.435
1159,1,165.500,165.500,1.128,1.128,0.000
1160,3,367.500,165.500,3.385,1.128,0.000
1161,1,374.500,165.500,1.128,1.128,0.000
1162,1,555.500,165.500,1.128,1.128,0.000
1163,8,0.500,170.000,9.027,1.128,90.000
1164,3,30.833,166.833,2.365,1.615,45.000
1165,3,37.167,166.833,2.365,1.615,135.000
1166,10,58.000,166.900,5.848,2.177,0.000
1167,2,527.000,166.500,2.257,1.128,0.000
1168,2,533.000,166.500,2.257,1.128,0.000
1169,1,542.500,166.500,1.128,1.128,0.000
1170,1,605.500,166.500,1.128,1.128,0.000
1171,3,638.500,167.500,3.385,1.128,90.000
1172,3,645.500,167.500,3.385,1.128,90.000
1173,173,679.905,178.009,23.800,9.255,155.830
1174,13,48.346,168.577,5.710,2.899,177.106
1175,5,622.900,168.700,3.144,2.025,108.435
1176,14,722.000,168.500,5.614,3.175,0.000
1177,12,34.000,170.000,3.909,3.909,0.000
1178,6,345.000,169.500,3.385,2.257,90.000
1179,17,542.029,171.088,6.094,3.552,11.034
1180,2,101.000,170.500,2.257,1.128,0.000
1181,6,12.833,172.833,3.489,2.190,45.000
1182,20567,170.323,244.013,376.858,69.487,175.657
1183,7,76.786,172.643,3.507,2.542,59.527
1184,1,349.500,171.500,1.128,1.128,0.000
1185,15,481.500,173.767,5.082,3.758,0.000
1186,2,495.000,171.500,2.257,1.128,0.000
1187,9,621.500,172.944,4.284,2.675,0.000
1188,5,654.700,173.300,4.183,1.522,100.901
1189,33,661.318,178.409,9.627,4.364,98.245
1190,51,30.284,177.402,9.277,6.999,74.621
1191,4,95.250,173.250,3.192,1.596,161.565
1192,17,535.029,174.265,5.573,3.884,5.040
1193,3,582.833,173.167,2.365,1.615,135.000
1194,23,719.457,174.500,9.765,2.999,18.246
1195,3,279.500,173.500,3.385,1.128,0.000
1196,2,335.000,173.500,2.257,1.128,0.000
1197,8,528.375,175.125,4.273,2.384,116.442
1198,2,549.000,173.500,2.257,1.128,0.000
1199,3,606.167,174.500,3.213,1.189,118.155
1200,5,87.300,174.900,3.144,2.025,18.435
1201,1,186.500,174.500,1.128,1.128,0.000
1202,2,314.000,174.500,2.257,1.128,0.000
1203,1,382.500,174.500,1.128,1.128,0.000
1204,1,389.500,174.500,1.128,1.128,0.000
1205,1,406.500,174.500,1.128,1.128,0.000
1206,1,566.500,174.500,1.128,1.128,0.000
1207,1,573.500,174.500,1.128,1.128,0.000
1208,2,611.500,175.000,2.257,1.128,90.000
1209,2,626.000,174.500,2.257,1.128,0.000
1210,4,637.250,175.250,3.192,1.596,108.435
1211,1,701.500,174.500,1.128,1.128,0.000
1212,74,729.270,178.095,11.113,8.478,7.070
1213,8,36.250,176.750,3.797,2.682,97.018
1214,29,94.431,178.638,6.634,5.566,122.368
1215,1,355.500,176.500,1.128,1.128,0.000
1216,8,580.750,178.000,3.254,3.130,90.000
1217,2,589.500,177.000,2.257,1.128,90.000
1218,21,104.833,179.690,10.281,2.601,171.924
1219,22,186.636,179.273,6.446,4.345,4.032
1220,2,310.500,178.000,2.257,1.128,90.000
1221,2,317.500,178.000,2.257,1.128,90.000
1222,1,485.500,178.500,1.128,1.128,0.000
1223,461,624.168,196.183,26.959,21.773,37.827
1224,3,181.500,180.500,3.385,1.128,90.000
1225,7,349.214,181.500,3.798,2.347,56.599
1226,6,375.167,180.833,3.489,2.190,135.000
1227,16,708.688,181.562,9.155,2.225,14.321
1228,6,87.167,181.333,2.930,2.607,26.565
1229,2,608.500,181.000,2.257,1.128,90.000
1230,2,613.500,181.000,2.257,1.128,90.000
1231,6,122.500,182.000,3.909,1.954,26.565
1232,4,314.000,182.000,2.257,2.257,0.000
1233,2,386.000,181.500,2.257,1.128,0.000
1234,37,484.932,186.149,11.614,4.056,110.343
1235,1,566.500,181.500,1.128,1.128,0.000
1236,1,573.500,181.500,1.128,1.128,0.000
1237,2,589.500,182.000,2.257,1.128,90.000
1238,2,655.000,181.500,2.257,1.128,0.000
1239,4,77.000,183.000,2.257,2.257,0.000
1240,4,82.000,183.000,2.257,2.257,0.000
1241,1,147.500,182.500,1.128,1.128,0.000
1242,3,159.500,182.500,3.385,1.128,0.000
1243,3,189.500,183.500,3.385,1.128,90.000
1244,2,563.500,183.000,2.257,1.128,90.000
1245,1,582.500,182.500,1.128,1.128,0.000
1246,3,622.500,183.500,3.385,1.128,90.000
1247,2,638.500,183.000,2.257,1.128,90.000
1248,2,645.500,183.000,2.257,1.128,90.000
1249,3,302.833,184.833,2.365,1.615,45.000
1250,5,309.700,185.300,3.833,1.661,135.000
1251,2,586.000,184.500,2.257,1.128,0.000
1252,10,719.300,186.000,4.111,3.097,90.000
1253,4,90.000,186.000,2.257,2.257,0.000
1254,2,317.500,186.000,2.257,1.128,90.000
1255,6,348.500,186.000,3.385,2.257,0.000
1256,53,708.179,190.519,11.744,5.746,32.765
1257,11,147.682,187.682,3.807,3.678,45.002
1258,20,182.650,190.550,6.297,4.044,49.302
1259,7,389.214,188.643,4.647,1.918,85.692
1260,4,118.750,188.750,3.192,1.596,108.435
1261,1,142.500,187.500,1.128,1.128,0.000
1262,1,582.500,187.500,1.128,1.128,0.000
1263,1,589.500,187.500,1.128,1.128,0.000
1264,8,74.000,189.000,4.514,2.257,0.000
1265,2,205.500,189.000,2.257,1.128,90.000
1266,2,565.500,189.000,2.257,1.128,90.000
1267,1,86.500,189.500,1.128,1.128,0.000
1268,1,93.500,189.500,1.128,1.128,0.000
1269,2,171.000,189.500,2.257,1.128,0.000
1270,3,276.500,189.500,3.385,1.128,0.000
1271,1,302.500,189.500,1.128,1.128,0.000
1272,1,309.500,189.500,1.128,1.128,0.000
1273,101,313.728,204.361,21.889,5.875,91.229
1274,3,319.500,189.500,3.385,1.128,0.000
1275,3,348.500,189.500,3.385,1.128,0.000
1276,11,378.409,189.773,8.681,1.613,177.738
1277,1,470.500,189.500,1.128,1.128,0.000
1278,2,586.000,189.500,2.257,1.128,0.000
1279,2,655.000,189.500,2.257,1.128,0.000
1280,6,141.000,191.500,3.385,2.257,90.000
1281,1,246.500,190.500,1.128,1.128,0.000
1282,3,295.500,190.500,3.385,1.128,0.000
1283,1,306.500,190.500,1.128,1.128,0.000
1284,3,335.500,190.500,3.385,1.128,0.000
1285,1,398.500,190.500,1.128,1.128,0.000
1286,1,405.500,190.500,1.128,1.128,0.000
1287,1,493.500,190.500,1.128,1.128,0.000
1288,5,582.900,191.300,3.144,2.025,71.565
1289,2,670.500,191.000,2.257,1.128,90.000
1290,25,679.460,193.500,9.703,3.281,65.939
1291,50,691.960,194.760,10.371,6.138,105.076
1292,10,698.000,191.300,4.111,3.097,2.596E-14
1293,450,299.409,209.900,32.724,17.509,103.346
1294,5,309.100,193.700,3.144,2.025,71.565
1295,6,372.500,193.000,3.385,2.257,0.000
1296,15,606.433,193.633,5.811,3.287,153.435
1297,11,79.227,195.955,5.179,2.704,107.412
1298,11,84.773,195.955,5.179,2.704,72.588
1299,34,284.441,195.941,8.773,4.934,178.258
1300,30,589.567,196.600,7.372,5.181,119.255
1301,5,598.100,195.500,5.078,1.254,72.857
1302,35,483.043,196.900,8.875,5.022,27.182
1303,3,493.167,195.167,2.365,1.615,45.000
1304,31,671.919,200.371,8.881,4.444,84.756
1305,5,701.100,196.700,3.144,2.025,71.565
1306,3,462.833,197.167,2.365,1.615,135.000
1307,3,469.167,197.167,2.365,1.615,45.000
1308,3,188.500,197.500,3.385,1.128,0.000
1309,3,340.500,197.500,3.385,1.128,0.000
1310,3,367.500,197.500,3.385,1.128,0.000
1311,2,546.000,197.500,2.257,1.128,0.000
1312,2,74.000,198.500,2.257,1.128,0.000
1313,29,113.155,201.948,9.577,3.855,160.812
1314,4,181.000,199.000,2.257,2.257,0.000
1315,1,198.500,198.500,1.128,1.128,0.000
1316,1,206.500,198.500,1.128,1.128,0.000
1317,1,221.500,198.500,1.128,1.128,0.000
1318,4,268.750,198.750,3.192,1.596,161.565
1319,2,489.000,198.500,2.257,1.128,0.000
1320,9,494.500,200.722,6.481,1.768,72.907
1321,2,511.000,198.500,2.257,1.128,0.000
1322,2,525.500,199.000,2.257,1.128,90.000
1323,34,685.324,202.000,7.564,5.723,90.000
1324,8,71.000,202.000,4.514,2.257,90.000
1325,8,77.000,202.000,4.514,2.257,90.000
1326,1,342.500,200.500,1.128,1.128,0.000
1327,6,372.500,201.000,3.385,2.257,0.000
1328,13,425.423,201.115,8.133,2.035,175.307
1329,2,486.500,201.000,2.257,1.128,90.000
1330,4,662.500,202.000,4.514,1.128,90.000
1331,2,205.500,202.000,2.257,1.128,90.000
1332,4,214.000,202.000,2.257,2.257,0.000
1333,18,477.444,207.278,12.071,1.899,93.599
1334,3,565.500,202.500,3.385,1.128,90.000
1335,2,394.000,202.500,2.257,1.128,0.000
1336,2,406.500,203.000,2.257,1.128,90.000
1337,5,349.300,204.100,4.072,1.563,148.283
1338,849,525.766,229.862,41.051,26.332,155.934
1339,6,647.167,204.833,3.489,2.190,135.000
1340,7,192.929,205.643,5.108,1.745,27.719
1341,9,268.722,206.167,3.685,3.109,82.372
1342,2,357.500,205.000,2.257,1.128,90.000
1343,3,563.167,205.167,2.365,1.615,45.000
1344,5,692.700,205.100,3.144,2.025,18.435
1345,6,706.000,205.167,3.718,2.055,0.000
1346,2,74.000,205.500,2.257,1.128,0.000
1347,1,198.500,205.500,1.128,1.128,0.000
1348,16,205.375,211.125,6.932,2.939,66.855
1349,1,221.500,205.500,1.128,1.128,0.000
1350,47,283.564,210.819,10.278,5.822,91.862
1351,43,367.640,209.337,8.276,6.615,81.981
1352,2,413.000,205.500,2.257,1.128,0.000
1353,2,491.000,205.500,2.257,1.128,0.000
1354,1,499.500,205.500,1.128,1.128,0.000
1355,2,511.000,205.500,2.257,1.128,0.000
1356,110,218.755,218.600,15.717,8.911,161.842
1357,11,239.409,208.136,4.384,3.195,105.071
1358,1,245.500,206.500,1.128,1.128,0.000
1359,11,373.864,208.500,4.315,3.246,106.200
1360,3,380.500,206.500,3.385,1.128,0.000
1361,4,406.750,207.250,3.192,1.596,71.565
1362,1,485.500,206.500,1.128,1.128,0.000
1363,1,517.500,206.500,1.128,1.128,0.000
1364,1,542.500,206.500,1.128,1.128,0.000
1365,6,634.000,206.833,3.718,2.055,0.000
1366,16,200.938,208.688,7.122,2.860,174.418
1367,6,630.833,210.000,3.718,2.055,90.000
1368,6,637.167,210.000,3.718,2.055,90.000
1369,6,514.500,210.000,3.385,2.257,0.000
1370,10,548.400,210.900,6.076,2.096,16.389
1371,2,557.500,210.000,2.257,1.128,90.000
1372,5,191.300,211.100,3.144,2.025,161.565
1373,21,239.214,212.643,12.297,2.174,9.899
1374,99,261.197,215.096,17.875,7.052,4.413
1375,8,348.625,212.625,3.538,2.879,45.000
1376,1,381.500,211.500,1.128,1.128,0.000
1377,9,414.167,214.167,5.114,2.241,116.565
1378,6,503.167,212.833,3.489,2.190,135.000
1379,33,542.258,221.894,12.017,3.496,84.559
1380,54,638.796,216.611,11.494,5.982,159.473
1381,4,74.000,213.500,4.514,1.128,0.000
1382,1,318.500,213.500,1.128,1.128,0.000
1383,1,485.500,213.500,1.128,1.128,0.000
1384,2,538.000,213.500,2.257,1.128,0.000
1385,4,116.750,214.750,3.192,1.596,161.565
1386,5,374.900,215.300,3.144,2.025,71.565
1387,7,381.500,216.071,5.305,1.680,115.505
1388,7,390.929,215.071,3.360,2.653,17.769
1389,4,402.000,214.500,4.514,1.128,0.000
1390,8,422.000,215.000,4.525,2.251,15.482
1391,4,469.000,215.000,2.257,2.257,0.000
1392,42,553.214,221.643,12.312,4.343,129.936
1393,2,555.500,215.000,2.257,1.128,90.000
1394,1,558.500,214.500,1.128,1.128,0.000
1395,4,575.250,214.750,3.192,1.596,18.435
1396,16,586.000,218.000,9.027,2.257,90.000
1397,51,591.833,222.049,16.383,3.964,83.954
1398,2,610.000,214.500,2.257,1.128,0.000
1399,4,677.000,215.000,2.257,2.257,0.000
1400,16,130.000,216.000,9.027,2.257,0.000
1401,8,195.500,218.000,3.924,2.596,90.000
1402,8,458.000,216.500,9.027,1.128,0.000
1403,8,522.000,216.500,9.027,1.128,0.000
1404,16,322.000,218.000,9.027,2.257,0.000
1405,2,402.000,217.500,2.257,1.128,0.000
1406,14,564.357,220.071,5.293,3.368,54.992
1407,6,610.000,219.167,3.718,2.055,0.000
1408,10,282.000,220.300,4.111,3.097,2.596E-14
1409,13,378.269,221.192,4.949,3.344,129.275
1410,3,428.500,219.500,3.385,1.128,0.000
1411,50,490.160,222.620,10.292,6.186,159.042
1412,1,557.500,219.500,1.128,1.128,0.000
1413,14,276.786,222.857,6.971,2.557,104.462
1414,2,289.500,221.000,2.257,1.128,90.000
1415,2,437.500,221.000,2.257,1.128,90.000
1416,36,458.000,222.250,9.387,4.883,177.482
1417,12,472.333,221.333,10.353,1.476,176.481
1418,7,581.643,221.929,4.194,2.125,149.679
1419,3,645.167,221.167,2.365,1.615,45.000
1420,1,357.500,221.500,1.128,1.128,0.000
1421,1,389.500,221.500,1.128,1.128,0.000
1422,1,398.500,221.500,1.128,1.128,0.000
1423,1,405.500,221.500,1.128,1.128,0.000
1424,10,242.000,223.300,4.111,3.097,2.596E-14
1425,4,246.750,223.250,3.192,1.596,71.565
1426,6,262.833,223.667,4.134,1.848,77.067
1427,6,267.000,223.500,3.385,2.257,90.000
1428,72,313.208,231.833,16.896,5.426,93.158
1429,28,325.750,225.179,7.992,4.461,108.638
1430,8,364.625,223.375,3.538,2.879,135.000
1431,48,371.271,225.896,9.149,6.680,30.798
1432,6,448.833,223.667,4.134,1.848,77.067
1433,32,604.750,228.000,14.612,2.788,95.133
1434,35,629.300,225.700,8.261,5.394,78.870
1435,1,637.500,222.500,1.128,1.128,0.000
1436,3,654.833,222.833,2.365,1.615,45.000
1437,16,199.375,226.000,6.272,3.248,90.000
1438,22,288.409,226.000,6.033,4.643,4.604E-14
1439,12,488.750,226.250,6.567,2.327,106.003
1440,7,549.357,227.357,6.247,1.427,84.488
1441,16,674.000,226.000,4.514,4.514,0.000
1442,5,222.900,226.300,3.144,2.025,71.565
1443,19,467.921,227.921,5.944,4.070,45.000
1444,78,616.064,231.462,12.059,8.236,10.318
1445,5,238.900,228.700,3.144,2.025,108.435
1446,7,245.643,229.214,4.085,2.182,133.093
1447,815,454.019,253.406,36.750,28.236,56.770
1448,36,477.806,232.667,9.890,4.635,60.041
1449,42,210.524,232.929,9.329,5.732,109.504
1450,1,225.500,229.500,1.128,1.128,0.000
1451,2,554.000,229.500,2.257,1.128,0.000
1452,8,150.500,234.000,9.027,1.128,90.000
1453,14,219.500,231.286,6.135,2.906,167.461
1454,6,402.000,231.500,3.385,2.257,90.000
1455,893,559.711,260.715,45.088,25.218,28.173
1456,2,650.000,230.500,2.257,1.128,0.000
1457,6,413.167,234.000,3.718,2.055,90.000
1458,11,319.227,235.955,5.179,2.704,107.412
1459,4,597.000,234.000,2.257,2.257,0.000
1460,10,306.000,236.700,4.198,3.033,180.000
1461,1,485.500,237.500,1.128,1.128,0.000
1462,1,646.500,237.500,1.128,1.128,0.000
1463,1,653.500,237.500,1.128,1.128,0.000
1464,8,309.500,242.000,9.027,1.128,90.000
1465,28,423.714,242.643,9.782,3.645,97.758
1466,52,492.942,243.558,12.389,5.344,38.884
1467,1,565.500,238.500,1.128,1.128,0.000
1468,8,594.000,238.500,9.027,1.128,0.000
1469,12,162.000,240.000,6.770,2.257,0.000
1470,13,507.654,243.423,5.710,2.899,177.106
1471,9,587.833,243.389,3.919,2.924,159.699
1472,6,164.500,244.000,3.385,2.257,0.000
1473,3,557.167,245.167,2.365,1.615,45.000
1474,3,534.833,246.167,2.365,1.615,135.000
1475,84,594.036,254.738,14.655,7.298,78.403
1476,2,407.000,246.500,2.257,1.128,0.000
1477,1,430.500,246.500,1.128,1.128,0.000
1478,6,482.000,246.833,3.718,2.055,0.000
1479,5,503.300,246.900,3.144,2.025,18.435
1480,74,519.014,252.797,10.832,8.698,141.135
1481,2,554.000,246.500,2.257,1.128,0.000
1482,18,179.722,250.000,5.282,4.339,0.000
1483,10,212.700,250.000,4.111,3.097,90.000
1484,11,228.773,250.773,4.738,2.956,80.008
1485,40,423.800,252.950,8.211,6.203,41.534
1486,9,479.278,251.611,4.200,2.729,60.482
1487,9,484.722,251.611,4.200,2.729,119.518
1488,2,541.500,251.000,2.257,1.128,90.000
1489,281,501.418,266.301,24.453,14.631,33.422
1490,1,534.500,251.500,1.128,1.128,0.000
1491,1,493.500,253.500,1.128,1.128,0.000
1492,1,557.500,253.500,1.128,1.128,0.000
1493,1,397.500,254.500,1.128,1.128,0.000
1494,2,553.000,254.500,2.257,1.128,0.000
1495,152,427.658,267.053,21.328,9.074,46.137
1496,2,517.500,261.000,2.257,1.128,90.000
1497,3,487.500,262.500,3.385,1.128,0.000
1498,22,419.591,266.000,6.259,4.475,180.000
1499,22,523.591,266.000,6.259,4.475,180.000
1500,4,497.000,265.000,2.257,2.257,0.000
1501,1,413.500,270.500,1.128,1.128,0.000
1502,32,410.000,274.000,6.383,6.383,0.000
1503,13,459.654,272.577,5.710,2.899,2.894
1504,9,540.167,275.167,4.488,2.553,166.717
1505,2,461.000,276.500,2.257,1.128,0.000
1506,2,583.000,276.500,2.257,1.128,0.000
1507,1018,49.626,5.617,112.301,11.542,2.386
1508,1167,176.284,6.786,93.600,15.875,0.966
1509,32,245.969,2.469,7.893,5.162,30.621
1510,153,286.049,2.056,41.610,4.682,1.503
1511,69,322.268,2.196,17.082,5.143,1.373
1512,1,341.500,0.500,1.128,1.128,0.000
1513,5,360.500,0.500,5.642,1.128,0.000
1514,13,440.808,1.500,6.121,2.704,18.805
1515,1,453.500,0.500,1.128,1.128,0.000
1516,8,464.875,0.875,5.110,1.993,171.323
1517,4,532.000,0.500,4.514,1.128,0.000
1518,26,625.192,1.846,8.409,3.937,18.585
1519,1584,683.067,16.084,59.204,34.066,12.379
1520,16,742.000,0.500,18.054,1.128,0.000
1521,4,759.000,1.000,2.257,2.257,0.000
1522,23,766.891,3.022,5.652,5.181,78.840
1523,5,782.900,1.300,3.144,2.025,71.565
1524,5,789.100,1.300,3.144,2.025,108.435
1525,30157,784.209,194.775,262.997,145.998,43.867
1526,26,258.346,2.692,9.089,3.642,171.469
1527,2,517.500,2.000,2.257,1.128,90.000
1528,2,335.000,2.500,2.257,1.128,0.000
1529,2,341.000,2.500,2.257,1.128,0.000
1530,2,429.000,2.500,2.257,1.128,0.000
1531,25,469.460,7.100,6.936,4.589,105.776
1532,3,550.833,3.833,2.365,1.615,45.000
1533,35,57.586,8.157,7.736,5.760,58.637
1534,3,310.833,5.167,2.365,1.615,135.000
1535,10,751.100,6.200,4.910,2.593,79.695
1536,16,758.188,5.812,6.061,3.361,18.095
1537,2,335.000,5.500,2.257,1.128,0.000
1538,1,350.500,5.500,1.128,1.128,0.000
1539,4,361.000,5.500,4.514,1.128,0.000
1540,6,445.500,6.333,3.718,2.055,143.130
1541,4,503.000,6.000,2.257,2.257,0.000
1542,2,618.000,5.500,2.257,1.128,0.000
1543,2,354.000,6.500,2.257,1.128,0.000
1544,4,461.750,6.750,3.192,1.596,161.565
1545,36,612.222,10.472,8.770,5.227,109.721
1546,50,776.740,14.680,13.026,4.887,99.634
1547,1,781.500,6.500,1.128,1.128,0.000
1548,16,82.000,9.000,9.027,2.257,0.000
1549,4,118.750,9.500,2.734,1.863,90.000
1550,6,242.000,9.500,3.385,2.257,90.000
1551,2,261.500,9.000,2.257,1.128,90.000
1552,6,294.833,10.000,3.718,2.055,90.000
1553,1,454.500,8.500,1.128,1.128,0.000
1554,9,550.500,9.167,6.124,1.871,7.628
1555,2,586.000,8.500,2.257,1.128,0.000
1556,1,629.500,8.500,1.128,1.128,0.000
1557,8,815.375,9.625,3.538,2.879,135.000
1558,1,214.500,9.500,1.128,1.128,0.000
1559,2,226.500,10.000,2.257,1.128,90.000
1560,2,605.500,11.000,2.257,1.128,90.000
1561,8,127.375,12.625,3.538,2.879,135.000
1562,9,628.389,12.389,3.923,2.921,168.019
1563,18,754.000,13.500,6.027,3.803,0.000
1564,52,98.212,15.173,17.370,3.812,13.145
1565,2,361.500,13.000,2.257,1.128,90.000
1566,2,473.500,13.000,2.257,1.128,90.000
1567,25,84.980,15.980,9.275,3.432,141.120
1568,1,117.500,13.500,1.128,1.128,0.000
1569,2,69.000,14.500,2.257,1.128,0.000
1570,5,692.700,14.900,3.144,2.025,161.565
1571,68,758.794,19.471,17.802,4.864,175.798
1572,3,822.833,14.833,2.365,1.615,45.000
1573,8,402.000,16.000,4.514,2.257,0.000
1574,12,155.083,17.417,4.959,3.081,6.642
1575,1,585.500,16.500,1.128,1.128,0.000
1576,6,812.500,17.000,3.385,2.257,0.000
1577,12,826.000,18.000,3.909,3.909,0.000
1578,60,700.067,22.317,9.564,7.988,110.350
1579,2,333.500,19.000,2.257,1.128,90.000
1580,10,691.400,19.700,6.204,2.052,32.136
1581,6,50.000,19.833,3.718,2.055,0.000
1582,1,6.500,21.500,1.128,1.128,0.000
1583,1,13.500,21.500,1.128,1.128,0.000
1584,2,69.000,21.500,2.257,1.128,0.000
1585,1,138.500,21.500,1.128,1.128,0.000
1586,2,202.000,21.500,2.257,1.128,0.000
1587,2,10.000,22.500,2.257,1.128,0.000
1588,25,37.420,24.580,7.675,4.148,159.689
1589,2,74.000,22.500,2.257,1.128,0.000
1590,1,106.500,22.500,1.128,1.128,0.000
1591,5,717.300,22.900,3.144,2.025,18.435
1592,6,746.000,22.833,3.718,2.055,0.000
1593,9,2.500,23.833,6.124,1.871,7.628
1594,5,605.500,27.500,5.642,1.128,90.000
1595,2,641.500,26.000,2.257,1.128,90.000
1596,4,714.000,26.000,2.257,2.257,0.000
1597,8,2.500,27.250,6.188,1.646,172.534
1598,6,70.833,28.667,4.134,1.848,77.067
1599,68,684.647,34.059,14.896,5.812,152.505
1600,4,592.000,29.000,2.257,2.257,0.000
1601,3,694.833,29.167,2.365,1.615,135.000
1602,1,6.500,29.500,1.128,1.128,0.000
1603,1,13.500,29.500,1.128,1.128,0.000
1604,7,140.214,30.643,3.926,2.270,18.435
1605,10,158.400,31.200,4.934,2.581,120.875
1606,1,181.500,29.500,1.128,1.128,0.000
1607,1,237.500,29.500,1.128,1.128,0.000
1608,9,698.167,31.278,3.982,2.878,42.618
1609,1,718.500,29.500,1.128,1.128,0.000
1610,2,810.000,29.500,2.257,1.128,0.000
1611,37,820.176,33.959,9.023,5.221,90.872
1612,6,55.000,31.500,3.385,2.257,90.000
1613,8,88.625,31.375,3.538,2.879,135.000
1614,3,185.500,30.500,3.385,1.128,0.000
1615,1,470.500,30.500,1.128,1.128,0.000
1616,2,481.000,30.500,2.257,1.128,0.000
1617,1,565.500,30.500,1.128,1.128,0.000
1618,1,782.500,30.500,1.128,1.128,0.000
1619,8,98.000,32.500,3.489,2.919,0.000
1620,9,805.167,32.833,4.488,2.553,13.283
1621,3,813.500,32.500,3.385,1.128,90.000
1622,11,28.318,34.318,5.266,2.660,135.000
1623,6,420.500,33.000,3.385,2.257,0.000
1624,1,93.500,33.500,1.128,1.128,0.000
1625,2,485.500,34.000,2.257,1.128,90.000
1626,16,829.438,35.938,5.518,3.692,133.484
1627,11,70.045,36.136,6.042,2.318,34.169
1628,2,565.500,35.000,2.257,1.128,90.000
1629,3,662.833,35.167,2.365,1.615,135.000
1630,40,19.825,39.025,9.219,5.524,119.359
1631,7,798.214,37.071,4.041,2.205,165.473
1632,5,837.100,36.700,3.144,2.025,71.565
1633,10,140.300,37.800,4.358,2.922,140.884
1634,36,207.500,38.722,8.817,5.199,172.575
1635,4,236.000,37.000,2.257,2.257,0.000
1636,4,782.750,37.500,2.734,1.863,90.000
1637,3,185.500,37.500,3.385,1.128,0.000
1638,1,547.500,37.500,1.128,1.128,0.000
1639,3,700.500,37.500,3.385,1.128,0.000
1640,6,108.333,39.500,4.339,1.761,144.751
1641,6,123.000,38.833,3.718,2.055,0.000
1642,3,158.833,38.833,2.365,1.615,45.000
1643,5,166.900,39.300,3.144,2.025,71.565
1644,4,179.000,38.500,4.514,1.128,0.000
1645,1,573.500,38.500,1.128,1.128,0.000
1646,1,621.500,38.500,1.128,1.128,0.000
1647,48,647.750,46.250,16.661,3.668,82.232
1648,1,654.500,38.500,1.128,1.128,0.000
1649,1,661.500,38.500,1.128,1.128,0.000
1650,1,741.500,38.500,1.128,1.128,0.000
1651,1,789.500,38.500,1.128,1.128,0.000
1652,22,216.227,41.455,5.508,5.085,67.643
1653,1,221.500,39.500,1.128,1.128,0.000
1654,5,733.300,45.100,3.144,2.025,161.565
1655,6,823.500,45.000,3.385,2.257,0.000
1656,1,14.500,45.500,1.128,1.128,0.000
1657,1,213.500,45.500,1.128,1.128,0.000
1658,2,586.000,45.500,2.257,1.128,0.000
1659,2,615.000,45.500,2.257,1.128,0.000
1660,1,653.500,45.500,1.128,1.128,0.000
1661,2,658.000,45.500,2.257,1.128,0.000
1662,2,786.000,45.500,2.257,1.128,0.000
1663,2,28.000,46.500,2.257,1.128,0.000
1664,2,58.000,46.500,2.257,1.128,0.000
1665,4,389.000,47.000,2.257,2.257,0.000
1666,2,714.000,46.500,2.257,1.128,0.000
1667,3,725.167,46.833,2.365,1.615,135.000
1668,6,767.500,47.000,3.385,2.257,0.000
1669,3,790.833,46.833,2.365,1.615,45.000
1670,3,797.167,46.833,2.365,1.615,135.000
1671,10,23.700,49.200,4.358,2.922,140.884
1672,3,757.167,48.167,2.365,1.615,45.000
1673,6,34.000,49.500,3.385,2.257,90.000
1674,3,622.500,49.500,3.385,1.128,90.000
1675,6,55.000,50.500,3.385,2.257,90.000
1676,6,61.000,50.500,3.385,2.257,90.000
1677,12,368.583,51.417,5.444,2.807,162.007
1678,14,626.714,52.286,5.592,3.188,2.424
1679,6,606.167,52.833,3.489,2.190,135.000
1680,5,798.900,52.700,3.144,2.025,108.435
1681,5,592.500,52.500,5.642,1.128,0.000
1682,3,613.167,53.167,2.365,1.615,45.000
1683,11,637.136,55.500,5.714,2.451,67.059
1684,5,748.900,53.500,2.791,2.281,0.000
1685,1,525.500,54.500,1.128,1.128,0.000
1686,2,618.000,54.500,2.257,1.128,0.000
1687,2,654.000,54.500,2.257,1.128,0.000
1688,1,781.500,54.500,1.128,1.128,0.000
1689,1,822.500,54.500,1.128,1.128,0.000
1690,11,628.682,56.136,6.680,2.097,2.340
1691,16,594.000,57.000,9.027,2.257,0.000
1692,2,646.500,58.000,2.257,1.128,90.000
1693,2,661.500,58.000,2.257,1.128,90.000
1694,4,825.500,58.250,2.734,1.863,0.000
1695,12,849.000,61.667,5.806,2.631,132.280
1696,6,604.333,61.167,4.134,1.848,12.933
1697,2,814.500,61.000,2.257,1.128,90.000
1698,9,822.167,61.833,4.794,2.390,67.500
1699,6,831.000,61.167,3.718,2.055,0.000
1700,17,594.441,62.324,7.907,2.738,174.254
1701,1,614.500,61.500,1.128,1.128,0.000
1702,1,621.500,61.500,1.128,1.128,0.000
1703,8,656.250,62.500,5.449,1.869,161.127
1704,3,678.167,62.500,3.213,1.189,118.155
1705,2,219.000,62.500,2.257,1.128,0.000
1706,2,581.500,63.000,2.257,1.128,90.000
1707,5,733.100,63.300,3.144,2.025,108.435
1708,16,610.000,64.000,9.027,2.257,0.000
1709,5,796.700,64.900,3.144,2.025,161.565
1710,31,833.500,66.855,9.086,4.344,22.942
1711,6,853.167,66.000,3.718,2.055,90.000
1712,52,282.385,74.615,17.870,3.705,93.260
1713,1,576.500,65.500,1.128,1.128,0.000
1714,4,863.000,66.000,2.257,2.257,0.000
