 ,Area,XM,YM,Major,Minor,Angle
44651,2,330.000,222.500,2.257,1.128,0.000
44652,16,367.000,226.000,9.027,2.257,90.000
44653,7,455.786,223.500,3.086,2.888,90.000
44654,3,490.500,223.500,3.385,1.128,90.000
44655,26,506.038,223.731,7.787,4.251,10.283
44656,8,543.000,223.000,4.514,2.257,0.000
44657,22,568.909,226.364,8.270,3.387,60.467
44658,7,539.929,226.786,4.154,2.146,81.650
44659,16,512.062,227.312,7.122,2.860,174.418
44660,19,108.184,229.974,8.612,2.809,25.194
44661,18,449.722,228.778,7.733,2.964,177.401
44662,6,488.000,228.500,3.385,2.257,90.000
44663,3,324.500,229.500,3.385,1.128,0.000
44664,1,59.500,230.500,1.128,1.128,0.000
44665,10,119.000,230.900,5.848,2.177,0.000
44666,12,497.833,234.000,5.199,2.939,90.000
44667,6,491.833,234.000,3.718,2.055,90.000
44668,4,482.000,234.000,2.257,2.257,0.000
44669,22,318.045,235.818,7.534,3.718,5.779
44670,8,100.375,236.625,3.538,2.879,135.000
44671,102,379.402,241.775,15.299,8.489,92.889
44672,10,119.000,237.100,5.848,2.177,0.000
44673,4,325.000,238.500,4.514,1.128,0.000
44674,8,396.375,239.375,3.538,2.879,45.000
44675,1,403.500,238.500,1.128,1.128,0.000
44676,122,404.680,247.992,18.673,8.319,44.957
44677,21,491.071,239.786,11.225,2.382,14.341
44678,2,123.500,242.000,2.257,1.128,90.000
44679,2,434.000,242.500,2.257,1.128,0.000
44680,7,301.500,244.786,3.086,2.888,0.000
44681,32,318.719,245.094,8.842,4.608,8.506
44682,8,369.750,245.000,3.254,3.130,90.000
44683,40,421.950,246.950,12.173,4.184,0.012
44684,180,485.350,251.822,19.751,11.603,6.385
44685,4,287.500,246.750,2.734,1.863,0.000
44686,1,363.500,246.500,1.128,1.128,0.000
44687,2,389.500,247.000,2.257,1.128,90.000
44688,4,395.000,248.000,4.218,1.207,112.500
44689,2,439.000,246.500,2.257,1.128,0.000
44690,16,367.000,250.000,4.514,4.514,0.000
44691,12,386.000,250.500,5.531,2.762,115.097
44692,2,319.000,250.000,2.596,0.981,135.000
44693,1,330.500,249.500,1.128,1.128,0.000
44694,35,323.100,253.786,10.229,4.357,16.658
44695,106,432.585,254.217,29.123,4.634,4.243
44696,5,371.500,252.900,2.791,2.281,90.000
44697,2,395.500,252.000,2.257,1.128,90.000
44698,4,406.750,252.500,2.734,1.863,90.000
44699,2,392.500,253.000,2.257,1.128,90.000
44700,8,409.375,254.875,5.011,2.033,64.330
44701,1,363.500,253.500,1.128,1.128,0.000
44702,2,415.000,253.500,2.257,1.128,0.000
44703,3,354.500,255.500,3.385,1.128,90.000
44704,3,466.500,255.500,3.385,1.128,90.000
44705,3,499.500,255.500,3.385,1.128,90.000
44706,2,439.000,256.500,2.257,1.128,0.000
44707,4,11.750,1.250,3.192,1.596,71.565
44708,5,28.700,0.700,4.183,1.522,10.901
44709,185,52.997,3.603,29.322,8.033,174.814
44710,102,95.147,3.657,19.011,6.831,178.937
44711,8,363.125,1.125,3.739,2.724,1.788
44712,33,505.712,4.167,9.374,4.482,146.363
44713,538,559.232,16.948,35.223,19.447,108.143
44714,16,578.375,3.000,7.687,2.650,117.029
44715,1,586.500,0.500,1.128,1.128,0.000
44716,1,595.500,0.500,1.128,1.128,0.000
44717,9,606.500,0.500,10.155,1.128,0.000
44718,94,616.755,5.021,17.932,6.674,179.233
44719,5,641.700,0.900,3.144,2.025,161.565
44720,216,741.838,4.083,31.668,8.685,172.711
44721,25276,696.251,183.500,239.715,134.253,42.323
44722,4,441.750,1.750,3.192,1.596,161.565
44723,5,73.700,3.100,3.144,2.025,18.435
44724,3,187.500,3.500,3.385,1.128,90.000
44725,4,515.750,3.500,2.734,1.863,90.000
44726,21,522.262,5.786,6.403,4.176,25.133
44727,13,589.346,3.423,5.710,2.899,2.894
44728,4,647.000,3.000,2.257,2.257,0.000
44729,10,599.000,4.700,4.198,3.033,180.000
44730,1,531.500,5.500,1.128,1.128,0.000
44731,3,641.500,5.500,3.385,1.128,0.000
44732,5,653.100,6.100,4.076,1.562,20.994
44733,3,2.167,6.833,2.365,1.615,135.000
44734,1,344.500,6.500,1.128,1.128,0.000
44735,1,586.500,6.500,1.128,1.128,0.000
44736,3,648.500,6.500,3.385,1.128,0.000
44737,7,669.071,6.786,5.155,1.729,9.615
44738,4,714.500,8.000,4.514,1.128,90.000
44739,3,69.833,8.167,2.365,1.615,135.000
44740,4,295.500,8.000,3.216,1.583,148.283
44741,2,597.000,7.500,2.257,1.128,0.000
44742,20,601.450,10.350,7.651,3.328,87.080
44743,6,704.000,7.833,3.718,2.055,0.000
44744,1,74.500,8.500,1.128,1.128,0.000
44745,28,648.714,10.750,9.723,3.667,166.678
44746,6,657.500,9.000,3.385,2.257,0.000
44747,3,709.167,8.833,2.365,1.615,135.000
44748,16,727.000,9.000,9.027,2.257,0.000
44749,1,626.500,9.500,1.128,1.128,0.000
44750,2,642.000,9.500,2.257,1.128,0.000
44751,13,669.346,11.423,5.710,2.899,2.894
44752,6,597.000,12.500,3.385,2.257,90.000
44753,8,615.000,11.500,9.027,1.128,0.000
44754,2,146.500,13.000,2.257,1.128,90.000
44755,33,592.045,15.591,7.416,5.665,154.700
44756,7,636.786,13.500,4.566,1.952,146.599
44757,5,710.300,13.100,3.144,2.025,161.565
44758,142,736.472,18.599,20.795,8.694,173.691
44759,2,583.000,13.500,2.257,1.128,0.000
44760,8,658.750,14.125,5.913,1.723,168.474
44761,1,86.500,14.500,1.128,1.128,0.000
44762,4,115.000,16.000,4.218,1.207,67.500
44763,75,570.953,21.407,17.292,5.522,141.902
44764,1,642.500,14.500,1.128,1.128,0.000
44765,2,650.000,14.500,2.257,1.128,0.000
44766,3,673.500,14.500,3.385,1.128,0.000
44767,4,5.000,18.000,2.257,2.257,0.000
44768,7,498.214,19.929,5.155,1.729,80.385
44769,6,1.500,19.000,3.385,2.257,0.000
44770,1,34.500,19.500,1.128,1.128,0.000
44771,2,674.000,19.500,2.257,1.128,0.000
44772,3,593.500,21.500,3.385,1.128,0.000
44773,2,34.000,22.500,2.257,1.128,0.000
44774,3,51.833,22.833,2.365,1.615,45.000
44775,2,363.500,23.000,2.257,1.128,90.000
44776,4,374.500,22.750,2.734,1.863,0.000
44777,2,579.500,23.000,2.257,1.128,90.000
44778,2,588.000,22.500,2.257,1.128,0.000
44779,4,711.000,22.500,4.514,1.128,0.000
44780,24,721.500,26.000,9.027,3.385,90.000
44781,3,485.500,23.500,3.385,1.128,0.000
44782,2,490.000,23.500,2.257,1.128,0.000
44783,4,594.000,24.000,2.257,2.257,0.000
44784,4,314.000,25.000,2.257,2.257,0.000
44785,12,743.000,26.000,3.909,3.909,0.000
44786,4,588.000,26.000,2.257,2.257,0.000
44787,2,490.500,27.000,2.257,1.128,90.000
44788,12,712.583,27.833,6.005,2.545,144.736
44789,1,496.500,27.500,1.128,1.128,0.000
44790,8,583.750,28.875,3.824,2.664,162.704
44791,4,594.000,28.000,2.257,2.257,0.000
44792,1,667.500,27.500,1.128,1.128,0.000
44793,3,514.167,29.167,2.365,1.615,45.000
44794,3,34.167,29.833,2.365,1.615,135.000
44795,26,100.500,30.654,9.887,3.348,0.269
44796,1,114.500,29.500,1.128,1.128,0.000
44797,1,490.500,29.500,1.128,1.128,0.000
44798,2,588.000,29.500,2.257,1.128,0.000
44799,2,674.000,29.500,2.257,1.128,0.000
44800,14,694.571,30.357,5.490,3.247,12.574
44801,2,2.000,30.500,2.257,1.128,0.000
44802,5,15.300,32.100,3.732,1.706,84.848
44803,4,74.000,30.500,4.514,1.128,0.000
44804,1,546.500,30.500,1.128,1.128,0.000
44805,7,554.643,30.786,4.647,1.918,175.692
44806,4,726.000,30.500,4.514,1.128,0.000
44807,4,514.250,32.500,2.734,1.863,90.000
44808,5,22.300,33.100,3.144,2.025,161.565
44809,12,109.500,34.000,4.514,3.385,90.000
44810,7,538.214,33.214,4.439,2.008,150.128
44811,2,352.000,34.500,2.257,1.128,0.000
44812,6,696.000,36.500,3.385,2.257,90.000
44813,6,559.000,37.167,3.718,2.055,0.000
44814,10,538.200,40.300,7.251,1.756,98.143
44815,1,546.500,37.500,1.128,1.128,0.000
44816,1,98.500,38.500,1.128,1.128,0.000
44817,7,574.786,39.357,3.507,2.542,120.473
44818,1,579.500,38.500,1.128,1.128,0.000
44819,2,648.500,39.000,2.257,1.128,90.000
44820,4,660.000,39.000,2.257,2.257,0.000
44821,4,673.750,38.750,3.192,1.596,161.565
44822,8,716.375,39.375,3.538,2.879,45.000
44823,17,259.794,41.735,8.143,2.658,147.190
44824,4,643.750,40.750,3.192,1.596,108.435
44825,8,280.375,41.375,3.538,2.879,45.000
44826,4,498.250,41.500,2.734,1.863,90.000
44827,14,515.000,44.286,4.953,3.599,46.886
44828,2,619.500,42.000,2.257,1.128,90.000
44829,2,668.000,41.500,2.257,1.128,0.000
44830,7,689.643,42.214,3.507,2.542,149.527
44831,2,556.000,42.500,2.257,1.128,0.000
44832,3,531.833,45.167,2.365,1.615,135.000
44833,3,484.500,45.500,3.385,1.128,0.000
44834,1,491.500,45.500,1.128,1.128,0.000
44835,1,650.500,45.500,1.128,1.128,0.000
44836,1,419.500,46.500,1.128,1.128,0.000
44837,2,494.000,46.500,2.257,1.128,0.000
44838,8,506.500,50.000,9.027,1.128,90.000
44839,6,521.500,47.000,3.385,2.257,0.000
44840,2,540.000,46.500,2.257,1.128,0.000
44841,1,531.500,48.500,1.128,1.128,0.000
44842,1,546.500,48.500,1.128,1.128,0.000
44843,1,574.500,48.500,1.128,1.128,0.000
44844,8,695.000,50.500,3.489,2.919,0.000
44845,27,498.241,55.870,7.955,4.321,88.781
44846,3,537.500,51.500,3.385,1.128,0.000
44847,1,571.500,51.500,1.128,1.128,0.000
44848,6,491.667,55.167,5.208,1.467,82.534
44849,3,532.500,53.500,3.385,1.128,0.000
44850,1,106.500,54.500,1.128,1.128,0.000
44851,2,546.000,54.500,2.257,1.128,0.000
44852,2,551.000,54.500,2.257,1.128,0.000
44853,2,559.000,54.500,2.257,1.128,0.000
44854,2,674.500,55.000,2.257,1.128,90.000
44855,1,714.500,54.500,1.128,1.128,0.000
44856,8,735.000,54.500,9.027,1.128,0.000
44857,8,540.625,56.750,3.961,2.571,172.204
44858,1,482.500,56.500,1.128,1.128,0.000
44859,6,756.500,57.000,3.385,2.257,0.000
44860,49,175.480,66.867,17.810,3.503,95.529
44861,2,707.500,58.000,2.257,1.128,90.000
44862,16,735.000,58.000,9.027,2.257,0.000
44863,1,478.500,59.500,1.128,1.128,0.000
44864,8,751.000,59.500,9.027,1.128,0.000
44865,1,475.500,61.500,1.128,1.128,0.000
44866,2,508.000,61.500,2.257,1.128,0.000
44867,2,540.000,61.500,2.257,1.128,0.000
44868,4,713.750,62.250,3.192,1.596,18.435
44869,38,729.789,62.921,15.806,3.061,9.181
44870,32,752.875,67.125,8.914,4.571,69.195
44871,24,735.917,66.000,7.272,4.202,0.000
44872,10,776.700,66.000,4.111,3.097,90.000
44873,7,707.786,67.357,4.647,1.918,85.692
44874,6,769.500,66.000,3.385,2.257,0.000
44875,8,445.250,68.875,3.824,2.664,17.296
44876,5,715.700,69.900,4.072,1.563,148.283
44877,25,724.220,74.340,7.540,4.222,19.249
44878,2,706.000,73.500,2.257,1.128,0.000
44879,16,751.000,74.000,9.027,2.257,0.000
44880,3,716.500,74.500,3.385,1.128,0.000
44881,5,701.500,77.500,5.642,1.128,0.000
44882,1,515.500,78.500,1.128,1.128,0.000
44883,3,584.500,78.500,3.385,1.128,0.000
44884,1,690.500,78.500,1.128,1.128,0.000
44885,3,749.167,78.833,2.365,1.615,135.000
44886,4,176.000,82.000,2.257,2.257,0.000
44887,4,682.250,82.500,2.734,1.863,90.000
44888,78,190.218,86.282,10.861,9.144,32.451
44889,1,715.500,86.500,1.128,1.128,0.000
44890,6,668.000,92.500,3.385,2.257,90.000
44891,2,369.500,93.000,2.257,1.128,90.000
44892,1,715.500,93.500,1.128,1.128,0.000
44893,1,23.500,94.500,1.128,1.128,0.000
44894,24,19.167,99.958,8.067,3.788,99.773
44895,8,690.000,98.000,4.514,2.257,90.000
44896,6,665.833,100.833,3.489,2.190,45.000
44897,6,676.000,100.500,3.385,2.257,90.000
44898,1,434.500,102.500,1.128,1.128,0.000
44899,5,683.900,103.300,3.144,2.025,71.565
44900,2,694.000,102.500,2.257,1.128,0.000
44901,8,706.500,106.000,9.027,1.128,90.000
44902,4,334.000,106.000,2.257,2.257,0.000
44903,2,698.500,107.000,2.257,1.128,90.000
44904,14,666.714,110.286,6.038,2.952,45.000
44905,1,514.500,108.500,1.128,1.128,0.000
44906,11,643.318,109.227,5.855,2.392,9.145
44907,41,690.866,112.890,8.881,5.878,132.219
44908,1,434.500,109.500,1.128,1.128,0.000
44909,1,571.500,109.500,1.128,1.128,0.000
44910,1,626.500,109.500,1.128,1.128,0.000
44911,8,698.875,112.625,5.841,1.744,58.964
44912,17,576.324,112.971,6.247,3.465,158.439
44913,4,684.000,113.000,2.257,2.257,0.000
44914,4,7.000,114.000,2.257,2.257,0.000
44915,13,619.808,114.269,5.808,2.850,175.142
44916,198,648.520,120.020,22.166,11.374,178.390
44917,6,679.000,117.167,3.718,2.055,0.000
44918,7,687.643,117.214,4.647,1.918,4.308
44919,1,597.500,117.500,1.128,1.128,0.000
44920,9,630.500,117.500,10.155,1.128,0.000
44921,1,419.500,118.500,1.128,1.128,0.000
44922,1,531.500,118.500,1.128,1.128,0.000
44923,9,581.611,119.611,3.923,2.921,101.981
44924,1,618.500,118.500,1.128,1.128,0.000
44925,14,10.786,122.000,4.264,4.181,90.000
44926,8,615.500,122.000,3.489,2.919,90.000
44927,24,631.000,121.500,9.027,3.385,0.000
44928,1,418.500,122.500,1.128,1.128,0.000
44929,6,555.667,124.333,4.274,1.787,118.862
44930,1,387.500,125.500,1.128,1.128,0.000
44931,9,618.167,127.833,5.643,2.031,93.170
44932,3,534.167,126.833,2.365,1.615,135.000
44933,30,655.000,132.633,6.406,5.963,0.000
44934,4,536.000,132.000,2.257,2.257,0.000
44935,1,531.500,132.500,1.128,1.128,0.000
44936,1,186.500,133.500,1.128,1.128,0.000
44937,2,524.000,133.500,2.257,1.128,0.000
44938,2,396.000,134.500,2.257,1.128,0.000
44939,1,619.500,134.500,1.128,1.128,0.000
44940,6,641.500,135.000,3.385,2.257,0.000
44941,94,627.532,140.128,13.628,8.782,27.362
44942,106,72.604,150.519,16.015,8.427,62.641
44943,2,275.500,141.000,2.257,1.128,90.000
44944,26,617.038,146.000,13.113,2.524,180.000
44945,1,370.500,146.500,1.128,1.128,0.000
44946,91,355.467,151.038,19.045,6.084,6.497
44947,2,440.500,149.000,2.257,1.128,90.000
44948,2,390.000,149.500,2.257,1.128,0.000
44949,1,482.500,149.500,1.128,1.128,0.000
44950,3,523.833,150.833,2.365,1.615,45.000
44951,5,370.300,152.900,4.735,1.345,139.213
44952,1,338.500,152.500,1.128,1.128,0.000
44953,1,506.500,152.500,1.128,1.128,0.000
44954,5,2.100,154.300,3.144,2.025,108.435
44955,6,500.833,155.667,2.930,2.607,26.565
44956,1,530.500,154.500,1.128,1.128,0.000
44957,3,82.167,157.167,2.365,1.615,45.000
44958,3,368.167,157.167,2.365,1.615,45.000
44959,1,363.500,157.500,1.128,1.128,0.000
44960,2,426.500,158.000,2.257,1.128,90.000
44961,3,460.500,157.500,3.385,1.128,0.000
44962,1,511.500,157.500,1.128,1.128,0.000
44963,1,419.500,158.500,1.128,1.128,0.000
44964,3,434.167,158.833,2.365,1.615,135.000
44965,4,442.500,160.000,4.514,1.128,90.000
44966,2,506.500,159.000,2.257,1.128,90.000
44967,5,562.500,158.500,5.642,1.128,0.000
44968,4,237.250,160.500,2.734,1.863,90.000
44969,2,387.500,160.000,2.257,1.128,90.000
44970,3,427.833,160.833,2.365,1.615,45.000
44971,25,435.020,163.900,6.413,4.964,78.450
44972,2,514.500,161.000,2.257,1.128,90.000
44973,8,553.750,162.000,3.254,3.130,90.000
44974,4,423.000,162.000,2.257,2.257,0.000
44975,4,570.000,162.000,2.257,2.257,0.000
44976,1,283.500,162.500,1.128,1.128,0.000
44977,4,532.000,163.000,2.257,2.257,0.000
44978,5,561.700,163.100,3.144,2.025,18.435
44979,2,394.500,164.000,2.257,1.128,90.000
44980,11,373.591,166.409,4.111,3.407,12.222
44981,4,607.000,165.000,2.257,2.257,0.000
44982,5,611.700,165.900,3.732,1.706,84.848
44983,20,617.850,168.600,9.026,2.821,93.876
44984,1,171.500,165.500,1.128,1.128,0.000
44985,1,178.500,165.500,1.128,1.128,0.000
44986,3,243.500,165.500,3.385,1.128,0.000
44987,2,290.000,165.500,2.257,1.128,0.000
44988,1,419.500,165.500,1.128,1.128,0.000
44989,11,428.773,166.409,5.148,2.721,155.663
44990,1,514.500,165.500,1.128,1.128,0.000
44991,17,563.088,169.500,7.922,2.732,101.679
44992,1,203.500,166.500,1.128,1.128,0.000
44993,1,450.500,166.500,1.128,1.128,0.000
44994,314,517.379,187.459,25.432,15.720,82.946
44995,8,523.500,170.000,9.027,1.128,90.000
44996,160,580.506,179.219,27.737,7.345,115.845
44997,4,298.000,168.000,2.257,2.257,0.000
44998,26,80.115,170.846,7.428,4.457,47.680
44999,1,206.500,168.500,1.128,1.128,0.000
45000,2,383.000,168.500,2.257,1.128,0.000
45001,3,498.500,169.500,3.385,1.128,90.000
45002,14,557.714,171.786,5.567,3.202,95.392
45003,14,569.357,169.929,5.293,3.368,125.008
45004,5,434.100,170.700,3.144,2.025,71.565
45005,2,493.500,170.000,2.257,1.128,90.000
45006,11,585.773,171.955,5.179,2.704,72.588
45007,30,377.167,176.333,13.111,2.913,106.140
45008,1,210.500,171.500,1.128,1.128,0.000
45009,2,491.500,173.000,2.257,1.128,90.000
45010,2,14.000,173.500,2.257,1.128,0.000
45011,2,343.000,173.500,2.257,1.128,0.000
45012,2,36.000,174.500,2.257,1.128,0.000
45013,1,418.500,174.500,1.128,1.128,0.000
45014,1,531.500,174.500,1.128,1.128,0.000
45015,24,601.500,178.000,9.027,3.385,90.000
45016,30,608.700,179.933,8.525,4.480,118.151
45017,2,40.500,176.000,2.257,1.128,90.000
45018,29,188.155,176.810,14.154,2.609,177.350
45019,2,538.500,178.000,2.257,1.128,90.000
45020,1,34.500,178.500,1.128,1.128,0.000
45021,2,164.000,178.500,2.257,1.128,0.000
45022,12,41.000,180.500,4.514,3.385,0.000
45023,6,562.000,180.500,3.385,2.257,90.000
45024,7,54.214,181.071,4.154,2.146,8.350
45025,4,169.750,181.250,3.192,1.596,18.435
45026,7,184.929,181.214,5.155,1.729,9.615
45027,5,284.300,181.100,3.144,2.025,161.565
45028,11,308.045,181.136,7.116,1.968,5.959
45029,11,594.409,184.682,10.198,1.373,91.963
45030,2,28.000,181.500,2.257,1.128,0.000
45031,1,35.500,181.500,1.128,1.128,0.000
45032,2,220.000,181.500,2.257,1.128,0.000
45033,1,410.500,181.500,1.128,1.128,0.000
45034,6,531.500,182.333,4.630,1.650,0.000
45035,10,74.800,184.100,5.046,2.523,138.366
45036,6,191.000,182.500,6.770,1.128,0.000
45037,476,193.929,201.145,27.913,21.712,152.563
45038,4,263.000,183.000,2.257,2.257,0.000
45039,3,419.500,183.500,3.385,1.128,90.000
45040,2,442.000,182.500,2.257,1.128,0.000
45041,42,375.643,188.762,8.003,6.682,57.259
45042,15,498.433,184.967,5.777,3.306,10.673
45043,24,575.000,184.500,9.027,3.385,0.000
45044,1,163.500,184.500,1.128,1.128,0.000
45045,1,170.500,184.500,1.128,1.128,0.000
45046,12,207.000,186.000,3.909,3.909,0.000
45047,328,53.152,203.753,31.244,13.366,76.249
45048,2,243.500,186.000,2.257,1.128,90.000
45049,22,482.636,188.955,6.097,4.594,106.232
45050,1,549.500,186.500,1.128,1.128,0.000
45051,1,554.500,186.500,1.128,1.128,0.000
45052,48,603.604,192.812,10.701,5.711,94.069
45053,2,202.500,189.000,2.257,1.128,90.000
45054,3,384.167,189.167,2.365,1.615,45.000
45055,2,82.000,189.500,2.257,1.128,0.000
45056,2,492.000,189.500,2.257,1.128,0.000
45057,1,539.500,189.500,1.128,1.128,0.000
45058,4,100.000,191.000,2.257,2.257,0.000
45059,8,177.625,191.375,3.538,2.879,135.000
45060,2,223.000,190.500,2.257,1.128,0.000
45061,2,228.000,190.500,2.257,1.128,0.000
45062,2,234.000,190.500,2.257,1.128,0.000
45063,1,347.500,190.500,1.128,1.128,0.000
45064,2,359.000,190.500,2.257,1.128,0.000
45065,4,469.000,190.500,4.514,1.128,0.000
45066,10,20.400,193.300,4.049,3.144,116.565
45067,5,559.900,192.300,3.732,1.706,174.848
45068,8,71.000,192.500,9.027,1.128,0.000
45069,10,593.700,194.000,4.111,3.097,90.000
45070,14,204.429,195.643,5.443,3.275,97.161
45071,2,219.500,194.000,2.257,1.128,90.000
45072,2,226.500,194.000,2.257,1.128,90.000
45073,6,353.500,194.000,3.385,2.257,0.000
45074,1,474.500,193.500,1.128,1.128,0.000
45075,6,0.833,196.333,4.134,1.848,102.933
45076,373,75.655,211.811,25.186,18.857,100.846
45077,8,172.375,196.625,3.538,2.879,135.000
45078,6,231.000,195.833,3.718,2.055,0.000
45079,8,271.000,195.500,9.027,1.128,0.000
45080,173,26.662,202.165,20.562,10.712,178.561
45081,2,90.500,197.000,2.257,1.128,90.000
45082,6,95.000,197.167,3.718,2.055,0.000
45083,23,261.500,198.804,6.341,4.618,146.819
45084,2,479.500,197.000,2.257,1.128,90.000
45085,6,562.333,198.333,4.790,1.595,94.731
45086,38,588.211,200.184,9.198,5.260,143.701
45087,3,100.500,197.500,3.385,1.128,0.000
45088,2,223.000,197.500,2.257,1.128,0.000
45089,1,323.500,197.500,1.128,1.128,0.000
45090,16,354.625,200.938,7.753,2.628,104.605
45091,2,391.000,197.500,2.257,1.128,0.000
45092,1,555.500,197.500,1.128,1.128,0.000
45093,35,5.157,203.500,10.022,4.446,108.685
45094,1,155.500,198.500,1.128,1.128,0.000
45095,166,234.825,208.506,17.465,12.102,144.392
45096,6,271.000,198.833,3.718,2.055,0.000
45097,30,414.467,204.700,12.167,3.139,97.514
45098,32,421.875,203.875,8.914,4.571,159.195
45099,24,579.417,205.250,6.264,4.878,90.417
45100,6,597.667,198.667,4.790,1.595,175.269
45101,6,350.167,200.667,2.930,2.607,153.435
45102,10,609.300,200.500,3.966,3.210,0.000
45103,10,132.800,201.300,4.456,2.857,18.222
45104,5,169.700,200.900,3.144,2.025,161.565
45105,1,397.500,200.500,1.128,1.128,0.000
45106,31,158.339,204.500,10.027,3.936,31.134
45107,10,409.600,202.700,4.049,3.144,116.565
45108,11,488.500,204.045,4.730,2.961,90.000
45109,20,559.650,203.950,5.558,4.582,27.307
45110,18,600.667,203.278,7.973,2.874,3.733
45111,16,48.062,203.312,7.122,2.860,174.418
45112,6,149.833,204.333,4.134,1.848,102.933
45113,14,307.929,206.143,6.782,2.628,95.129
45114,4,261.000,203.500,4.514,1.128,0.000
45115,8,449.875,205.250,3.824,2.664,72.704
45116,4,346.000,205.000,2.257,2.257,0.000
45117,3,442.167,205.167,2.365,1.615,45.000
45118,6,132.167,206.667,2.930,2.607,153.435
45119,13,169.038,207.500,5.263,3.145,120.992
45120,2,300.000,205.500,2.257,1.128,0.000
45121,2,350.000,205.500,2.257,1.128,0.000
45122,5,42.100,207.300,3.144,2.025,108.435
45123,5,66.100,207.300,3.144,2.025,108.435
45124,40,105.625,212.275,10.855,4.692,102.014
45125,10,115.900,207.200,4.474,2.846,166.036
45126,8,146.500,210.000,9.027,1.128,90.000
45127,1,218.500,206.500,1.128,1.128,0.000
45128,8,255.500,210.000,9.027,1.128,90.000
45129,6263,149.529,241.819,261.845,30.454,178.722
45130,24,273.500,210.000,9.027,3.385,90.000
45131,8,287.000,206.500,9.027,1.128,0.000
45132,6,295.000,206.833,3.718,2.055,0.000
45133,2,314.500,207.000,2.257,1.128,90.000
45134,1,394.500,206.500,1.128,1.128,0.000
45135,24,535.000,207.500,9.027,3.385,0.000
45136,2,386.500,208.000,2.257,1.128,90.000
45137,5,425.700,208.100,3.144,2.025,18.435
45138,8,439.000,207.500,9.027,1.128,0.000
45139,10,561.600,209.300,4.049,3.144,63.435
45140,10,137.700,210.000,4.111,3.097,90.000
45141,3,355.833,208.833,2.365,1.615,45.000
45142,4,362.500,208.750,2.734,1.863,0.000
45143,4,199.000,210.000,2.257,2.257,0.000
45144,3,391.167,210.167,2.365,1.615,45.000
45145,5,447.300,209.900,3.144,2.025,18.435
45146,5,547.900,210.300,3.144,2.025,71.565
45147,688,421.814,224.892,42.060,20.827,172.004
45148,5,437.500,210.500,5.642,1.128,0.000
45149,86,555.244,216.942,10.917,10.030,142.089
45150,16,573.938,211.312,7.122,2.860,5.582
45151,10,63.000,212.700,4.198,3.033,180.000
45152,8,121.625,212.625,3.538,2.879,45.000
45153,8,180.375,212.625,3.538,2.879,135.000
45154,3,344.500,212.500,3.385,1.128,90.000
45155,3,369.500,211.500,3.385,1.128,0.000
45156,8,88.500,213.375,5.293,1.924,29.650
45157,5,132.300,213.100,3.144,2.025,161.565
45158,7,210.214,214.500,4.721,1.888,90.000
45159,53,386.085,216.028,10.230,6.596,171.583
45160,41,447.061,215.207,8.675,6.017,166.942
45161,12,456.833,214.333,5.659,2.700,67.754
45162,2,114.000,213.500,2.257,1.128,0.000
45163,12,217.750,215.083,6.257,2.442,20.160
45164,23,350.761,215.500,9.283,3.155,10.019
45165,606,352.825,238.102,34.106,22.623,63.290
45166,30,92.600,216.867,9.373,4.075,33.554
45167,1,170.500,214.500,1.128,1.128,0.000
45168,2,175.000,214.500,2.257,1.128,0.000
45169,2,474.000,214.500,2.257,1.128,0.000
45170,11,485.136,216.591,5.326,2.630,164.767
45171,1,530.500,214.500,1.128,1.128,0.000
45172,8,539.500,218.000,9.027,1.128,90.000
45173,8,546.500,218.000,9.027,1.128,90.000
45174,8,571.500,218.000,9.027,1.128,90.000
45175,20,206.000,218.000,6.401,3.978,90.000
45176,8,469.000,216.000,4.514,2.257,0.000
45177,12,223.000,218.000,3.909,3.909,0.000
45178,2,272.500,217.000,2.257,1.128,90.000
45179,2,342.000,216.500,2.257,1.128,0.000
45180,7,474.929,217.214,5.155,1.729,9.615
45181,14,524.786,218.000,4.264,4.181,90.000
45182,20,567.000,218.000,6.045,4.213,0.000
45183,27,246.389,220.352,11.643,2.953,28.155
45184,29,510.845,220.638,6.772,5.452,68.902
45185,63,178.770,222.325,14.335,5.596,145.430
45186,104,55.817,224.423,11.854,11.170,72.782
45187,8,100.375,220.625,3.538,2.879,135.000
45188,5,210.500,220.300,3.086,2.063,55.901
45189,12,165.583,221.417,5.444,2.807,162.007
45190,98,234.194,226.367,17.343,7.195,153.371
45191,4,295.000,221.000,2.257,2.257,0.000
45192,4,353.750,221.250,3.192,1.596,18.435
45193,2,87.000,221.500,2.257,1.128,0.000
45194,2,95.000,221.500,2.257,1.128,0.000
45195,2,342.000,221.500,2.257,1.128,0.000
45196,1,450.500,221.500,1.128,1.128,0.000
45197,2,474.000,221.500,2.257,1.128,0.000
45198,4,480.000,221.500,4.514,1.128,0.000
45199,2,484.000,221.500,2.257,1.128,0.000
45200,1,490.500,221.500,1.128,1.128,0.000
45201,1,530.500,221.500,1.128,1.128,0.000
45202,8,113.500,222.875,4.769,2.136,0.000
45203,1,122.500,222.500,1.128,1.128,0.000
45204,1,306.500,222.500,1.128,1.128,0.000
45205,2,311.000,222.500,2.257,1.128,0.000
45206,24,519.000,223.500,9.027,3.385,0.000
45207,22,566.545,224.136,8.636,3.244,177.809
45208,18,174.500,225.889,9.708,2.361,175.996
45209,24,199.000,226.500,9.027,3.385,0.000
