 ,Area,XM,YM,Major,Minor,Angle
582,11,762.955,277.227,6.327,2.214,93.058
583,2,260.500,282.000,2.257,1.128,90.000
584,2,9.500,26.000,2.257,1.128,90.000
585,1,880.500,27.500,1.128,1.128,0.000
586,918,675.756,176.398,107.681,10.855,97.667
587,2,669.500,168.000,2.257,1.128,90.000
588,1,670.500,174.500,1.128,1.128,0.000
589,4,401.250,272.750,3.192,1.596,18.435
590,11,762.955,277.227,6.327,2.214,93.058
591,1,260.500,282.500,1.128,1.128,0.000
592,896,676.448,180.407,107.042,10.658,101.690
593,1,668.500,168.500,1.128,1.128,0.000
594,4,401.000,273.000,2.257,2.257,0.000
595,9,762.944,277.722,5.229,2.191,94.731
596,889,676.743,183.429,106.789,10.600,105.468
597,2,667.500,167.000,2.257,1.128,90.000
598,1,676.500,201.500,1.128,1.128,0.000
599,4,401.000,273.000,2.257,2.257,0.000
600,11,762.955,277.227,6.327,2.214,93.058
601,913,676.308,184.774,107.501,10.814,108.834
602,5,401.300,272.900,3.144,2.025,18.435
603,12,762.833,277.083,6.187,2.469,97.804
604,924,675.146,184.857,108.517,10.841,111.599
605,3,401.500,272.833,3.213,1.189,28.155
606,10,763.000,277.500,5.642,2.257,90.000
607,933,673.061,183.337,109.065,10.892,113.723
608,3,400.833,272.833,2.365,1.615,45.000
609,10,763.000,277.500,5.642,2.257,90.000
610,1,260.500,282.500,1.128,1.128,0.000
611,929,670.267,180.836,108.865,10.865,114.927
612,4,401.000,273.000,2.257,2.257,0.000
613,11,762.955,277.227,6.327,2.214,93.058
614,928,666.683,176.815,108.599,10.880,115.039
615,5,401.300,272.900,3.144,2.025,18.435
616,11,762.955,277.227,6.327,2.214,93.058
617,1,260.500,282.500,1.128,1.128,0.000
618,913,662.901,171.801,108.071,10.756,114.054
619,5,401.300,272.900,3.144,2.025,18.435
620,11,762.955,277.227,6.327,2.214,93.058
621,916,658.959,165.674,108.550,10.744,112.030
622,1,651.500,160.500,1.128,1.128,0.000
623,5,401.300,272.900,3.144,2.025,18.435
624,11,762.955,277.227,6.327,2.214,93.058
625,1,9.500,25.500,1.128,1.128,0.000
626,937,655.056,158.406,109.461,10.899,109.124
627,4,401.000,273.000,2.257,2.257,0.000
628,11,762.955,277.227,6.327,2.214,93.058
629,937,651.671,150.276,109.349,10.910,105.708
630,4,401.000,273.000,2.257,2.257,0.000
631,11,762.955,277.227,6.327,2.214,93.058
632,1,260.500,282.500,1.128,1.128,0.000
633,940,649.251,142.193,109.760,10.904,101.873
634,5,401.300,272.900,3.144,2.025,18.435
635,10,763.000,277.500,5.642,2.257,90.000
636,932,647.580,134.387,110.089,10.779,97.858
637,5,401.300,272.900,3.144,2.025,18.435
638,12,762.833,277.083,6.187,2.469,97.804
639,943,646.727,126.556,109.546,10.960,93.840
640,4,401.000,273.000,2.257,2.257,0.000
641,10,763.000,277.500,5.642,2.257,90.000
642,928,646.682,119.709,109.815,10.760,89.748
643,4,401.000,273.000,2.257,2.257,0.000
644,10,763.000,277.500,5.642,2.257,90.000
645,930,646.708,113.455,109.897,10.775,85.758
646,4,401.000,273.000,2.257,2.257,0.000
647,11,762.955,277.227,6.327,2.214,93.058
648,912,647.265,108.061,109.000,10.653,81.708
649,4,401.000,273.000,2.257,2.257,0.000
650,10,763.000,277.500,5.642,2.257,90.000
651,1,9.500,25.500,1.128,1.128,0.000
652,927,647.641,103.847,109.454,10.783,77.960
653,4,401.000,273.000,2.257,2.257,0.000
654,10,763.000,277.500,5.642,2.257,90.000
655,930,647.658,101.441,109.143,10.849,74.456
656,4,401.000,273.000,2.257,2.257,0.000
657,11,762.955,277.227,6.327,2.214,93.058
658,916,647.083,100.545,108.524,10.747,71.317
659,4,401.000,273.000,2.257,2.257,0.000
660,11,762.955,277.227,6.327,2.214,93.058
661,919,645.811,100.861,109.028,10.732,69.075
662,4,401.000,273.000,2.257,2.257,0.000
663,11,762.955,277.227,6.327,2.214,93.058
664,915,643.689,102.193,108.718,10.716,67.486
665,4,401.000,273.000,2.257,2.257,0.000
666,10,763.000,277.500,5.642,2.257,90.000
667,925,640.806,104.961,109.124,10.793,66.809
668,4,401.000,273.000,2.257,2.257,0.000
669,11,762.955,277.227,6.327,2.214,93.058
670,929,637.414,108.885,110.292,10.725,67.016
671,4,401.000,273.000,2.257,2.257,0.000
672,11,762.955,277.227,6.327,2.214,93.058
673,1,260.500,282.500,1.128,1.128,0.000
674,930,633.778,113.920,110.234,10.742,68.382
675,4,401.000,273.000,2.257,2.257,0.000
676,10,763.000,277.500,5.642,2.257,90.000
677,933,630.288,120.192,110.888,10.713,70.411
678,3,401.500,272.500,3.385,1.128,0.000
679,11,762.955,277.227,6.327,2.214,93.058
680,949,627.106,126.929,110.700,10.915,73.305
681,5,401.300,272.900,3.144,2.025,18.435
682,11,762.955,277.227,6.327,2.214,93.058
683,944,624.386,135.041,110.774,10.850,76.552
684,4,401.000,273.000,2.257,2.257,0.000
685,11,762.955,277.227,6.327,2.214,93.058
686,930,622.637,142.653,110.222,10.743,80.310
687,4,401.000,273.000,2.257,2.257,0.000
688,10,763.000,277.500,5.642,2.257,90.000
689,947,621.414,150.381,110.169,10.945,84.309
690,4,401.000,273.000,2.257,2.257,0.000
691,11,762.955,277.227,6.327,2.214,93.058
692,949,620.865,158.229,109.945,10.990,88.285
693,3,401.167,273.167,2.365,1.615,45.000
694,10,763.000,277.500,5.642,2.257,90.000
695,958,620.923,163.666,110.079,11.081,92.355
696,4,401.000,273.000,2.257,2.257,0.000
697,11,762.955,277.227,6.327,2.214,93.058
698,945,621.352,169.648,110.107,10.928,96.237
699,4,401.000,273.000,2.257,2.257,0.000
700,10,763.000,277.500,5.642,2.257,90.000
701,944,621.836,174.112,109.985,10.928,100.367
702,4,401.000,273.000,2.257,2.257,0.000
703,11,762.864,277.500,5.235,2.675,90.000
704,942,622.378,177.167,109.996,10.904,104.202
705,4,401.000,273.000,2.257,2.257,0.000
706,10,763.000,277.500,5.642,2.257,90.000
707,937,622.384,179.298,109.984,10.847,107.823
708,5,401.300,272.900,3.144,2.025,18.435
709,11,762.955,277.227,6.327,2.214,93.058
710,936,621.584,179.681,109.759,10.858,111.031
711,3,400.833,272.833,2.365,1.615,45.000
712,11,762.955,277.227,6.327,2.214,93.058
713,1,9.500,26.500,1.128,1.128,0.000
714,952,619.733,178.423,109.999,11.019,113.476
715,4,401.000,273.000,2.257,2.257,0.000
716,11,762.955,277.227,6.327,2.214,93.058
717,1,260.500,282.500,1.128,1.128,0.000
718,1,9.500,25.500,1.128,1.128,0.000
719,947,616.935,176.235,109.806,10.981,114.999
720,4,401.000,273.000,2.257,2.257,0.000
721,11,762.955,277.227,6.327,2.214,93.058
722,1,260.500,281.500,1.128,1.128,0.000
723,943,613.417,172.742,110.033,10.912,115.273
724,4,401.000,273.000,2.257,2.257,0.000
725,11,762.955,277.227,6.327,2.214,93.058
726,954,609.674,168.059,110.945,10.948,114.505
727,5,401.300,272.900,3.144,2.025,18.435
728,11,762.955,277.227,6.327,2.214,93.058
729,942,605.485,161.935,110.840,10.821,112.740
730,4,401.000,273.000,2.257,2.257,0.000
731,11,762.955,277.227,6.327,2.214,93.058
732,947,601.722,155.206,110.808,10.882,110.065
733,4,401.000,273.000,2.257,2.257,0.000
734,10,763.000,277.500,5.642,2.257,90.000
735,950,598.538,147.738,110.821,10.915,106.972
736,4,401.000,273.000,2.257,2.257,0.000
737,12,762.833,277.083,6.187,2.469,97.804
738,1,260.500,282.500,1.128,1.128,0.000
739,939,595.843,139.517,110.824,10.788,103.112
740,4,401.000,273.000,2.257,2.257,0.000
741,11,762.955,277.227,6.327,2.214,93.058
742,927,593.953,131.400,110.737,10.659,98.985
743,4,401.000,273.000,2.257,2.257,0.000
744,10,763.000,277.500,5.642,2.257,90.000
745,919,592.947,123.194,110.287,10.610,94.814
746,5,401.300,272.900,3.144,2.025,18.435
747,11,762.955,277.227,6.327,2.214,93.058
748,1,260.500,281.500,1.128,1.128,0.000
749,910,592.557,115.184,109.789,10.553,90.767
750,5,584.100,142.300,3.144,2.025,108.435
751,4,401.000,273.000,2.257,2.257,0.000
752,11,762.955,277.227,6.327,2.214,93.058
753,913,592.712,109.604,109.359,10.630,86.346
754,4,401.000,273.000,2.257,2.257,0.000
755,10,763.000,277.500,5.642,2.257,90.000
756,914,593.299,104.174,109.921,10.587,82.504
757,4,401.000,273.000,2.257,2.257,0.000
758,10,763.000,277.500,5.642,2.257,90.000
759,913,593.779,99.869,109.696,10.597,78.589
760,4,401.000,273.000,2.257,2.257,0.000
761,10,763.000,277.500,5.642,2.257,90.000
762,922,593.945,97.090,108.610,10.809,75.110
763,3,570.167,142.167,2.365,1.615,45.000
764,4,401.000,273.000,2.257,2.257,0.000
765,11,762.955,277.227,6.327,2.214,93.058
766,1,260.500,282.500,1.128,1.128,0.000
767,916,593.653,95.287,109.648,10.637,71.661
768,4,571.000,143.000,2.257,2.257,0.000
769,1,587.500,143.500,1.128,1.128,0.000
770,3,401.167,273.167,2.365,1.615,45.000
771,11,762.955,277.227,6.327,2.214,93.058
772,911,592.597,94.963,108.630,10.678,69.179
773,4,571.000,143.000,2.257,2.257,0.000
774,5,401.300,272.900,3.144,2.025,18.435
775,11,762.955,277.227,6.327,2.214,93.058
776,915,590.877,95.890,108.252,10.762,67.269
777,5,571.900,143.300,3.144,2.025,71.565
778,4,401.000,273.000,2.257,2.257,0.000
779,10,763.000,277.500,5.642,2.257,90.000
780,929,588.133,98.307,109.445,10.808,66.328
781,5,401.300,272.900,3.144,2.025,18.435
782,11,762.955,277.227,6.327,2.214,93.058
783,921,584.653,102.885,109.196,10.739,66.605
784,4,401.000,273.000,2.257,2.257,0.000
785,11,762.955,277.227,6.327,2.214,93.058
786,935,581.072,107.986,109.880,10.834,67.891
787,4,401.000,273.000,2.257,2.257,0.000
788,11,762.955,277.227,6.327,2.214,93.058
789,927,577.576,113.665,109.497,10.779,69.867
790,4,401.000,273.000,2.257,2.257,0.000
791,11,762.955,277.227,6.327,2.214,93.058
792,945,574.243,120.807,110.428,10.896,72.630
793,4,401.000,273.000,2.257,2.257,0.000
794,11,762.955,277.227,6.327,2.214,93.058
795,938,571.475,127.994,110.804,10.779,75.872
796,8,573.125,142.250,5.913,1.723,78.474
797,4,401.000,273.000,2.257,2.257,0.000
798,12,762.833,277.083,6.187,2.469,97.804
799,935,569.397,135.589,110.550,10.769,79.536
800,9,573.167,142.389,4.803,2.386,71.565
801,5,401.300,272.900,3.144,2.025,18.435
802,12,762.833,277.083,6.187,2.469,97.804
803,930,568.119,143.630,109.753,10.789,83.489
804,5,401.300,272.900,3.144,2.025,18.435
805,10,763.000,277.500,5.642,2.257,90.000
806,1,260.500,281.500,1.128,1.128,0.000
807,934,567.544,150.681,110.059,10.805,87.583
808,4,401.000,273.000,2.257,2.257,0.000
809,11,762.955,277.227,6.327,2.214,93.058
810,919,567.685,157.373,110.075,10.630,91.843
811,3,400.833,272.833,2.365,1.615,45.000
812,11,762.955,277.227,6.327,2.214,93.058
813,924,568.091,163.547,110.471,10.650,96.060
814,10,573.500,142.000,4.444,2.865,116.565
815,3,401.167,273.167,2.365,1.615,45.000
816,11,762.955,277.227,6.327,2.214,93.058
817,922,568.729,168.467,109.985,10.673,100.103
818,8,574.000,142.000,4.514,2.257,90.000
819,4,401.000,273.000,2.257,2.257,0.000
820,10,763.000,277.500,5.642,2.257,90.000
821,921,569.169,171.657,109.991,10.661,104.163
822,6,574.000,141.500,3.385,2.257,90.000
823,3,401.167,273.167,2.365,1.615,45.000
824,10,763.000,277.500,5.642,2.257,90.000
825,927,569.021,173.414,109.981,10.732,107.852
826,2,574.500,141.000,2.257,1.128,90.000
827,3,400.833,272.833,2.365,1.615,45.000
828,11,762.955,277.227,6.327,2.214,93.058
829,925,568.175,174.009,109.973,10.709,111.183
830,4,401.000,273.000,2.257,2.257,0.000
831,10,763.000,277.500,5.642,2.257,90.000
832,927,566.688,173.203,110.186,10.712,113.725
833,4,401.000,273.000,2.257,2.257,0.000
834,9,763.056,277.278,5.229,2.191,94.731
835,930,563.890,170.796,110.245,10.741,115.298
836,4,401.000,273.000,2.257,2.257,0.000
837,11,762.955,277.227,6.327,2.214,93.058
838,926,560.567,167.427,110.501,10.670,115.722
839,3,401.167,273.167,2.365,1.615,45.000
840,10,763.000,277.500,5.642,2.257,90.000
841,924,556.636,162.531,110.592,10.638,115.034
842,3,401.167,273.167,2.365,1.615,45.000
843,11,762.955,277.227,6.327,2.214,93.058
844,931,552.496,156.607,110.646,10.713,113.244
845,5,401.300,272.900,3.144,2.025,18.435
846,10,763.000,277.500,5.642,2.257,90.000
847,1,260.500,282.500,1.128,1.128,0.000
848,932,548.502,149.716,111.164,10.675,110.469
849,3,401.167,273.167,2.365,1.615,45.000
850,11,762.955,277.227,6.327,2.214,93.058
851,924,545.127,141.803,110.752,10.623,107.134
852,4,401.000,273.000,2.257,2.257,0.000
853,11,762.955,277.227,6.327,2.214,93.058
854,929,542.433,133.754,110.808,10.675,103.242
855,4,401.000,273.000,2.257,2.257,0.000
856,11,762.955,277.227,6.327,2.214,93.058
857,926,540.541,125.517,110.663,10.654,99.196
858,4,401.000,273.000,2.257,2.257,0.000
859,10,763.000,277.500,5.642,2.257,90.000
860,928,539.634,117.225,110.626,10.681,95.080
861,5,401.300,272.900,3.144,2.025,18.435
862,11,762.955,277.227,6.327,2.214,93.058
863,1,260.500,282.500,1.128,1.128,0.000
864,915,539.322,109.707,110.273,10.565,90.883
865,3,400.833,272.833,2.365,1.615,45.000
866,11,762.955,277.227,6.327,2.214,93.058
867,1,260.500,282.500,1.128,1.128,0.000
868,917,539.545,103.093,110.320,10.583,86.595
869,3,401.167,273.167,2.365,1.615,45.000
870,10,763.000,277.500,5.642,2.257,90.000
871,919,540.181,97.958,110.141,10.624,82.357
872,5,401.300,272.900,3.144,2.025,18.435
873,11,762.955,277.227,6.327,2.214,93.058
874,918,540.755,93.365,109.868,10.639,78.348
875,4,401.000,273.000,2.257,2.257,0.000
876,11,762.955,277.227,6.327,2.214,93.058
877,907,541.023,90.756,109.621,10.535,74.723
878,4,401.000,273.000,2.257,2.257,0.000
879,10,763.000,277.500,5.642,2.257,90.000
880,906,540.754,89.372,109.885,10.498,71.407
881,3,400.833,272.833,2.365,1.615,45.000
882,11,762.955,277.227,6.327,2.214,93.058
883,918,539.808,89.127,109.985,10.627,68.727
884,4,401.000,273.000,2.257,2.257,0.000
885,11,762.955,277.227,6.327,2.214,93.058
886,916,537.925,90.265,110.140,10.589,66.944
887,4,401.000,273.000,2.257,2.257,0.000
888,11,762.955,277.227,6.327,2.214,93.058
889,923,535.257,92.733,110.119,10.672,65.966
890,4,401.000,273.000,2.257,2.257,0.000
891,11,762.955,277.227,6.327,2.214,93.058
892,912,531.889,96.509,110.243,10.533,66.142
893,4,401.000,273.000,2.257,2.257,0.000
894,10,763.000,277.500,5.642,2.257,90.000
895,921,528.281,101.523,110.536,10.609,67.302
896,4,401.000,273.000,2.257,2.257,0.000
897,10,763.000,277.500,5.642,2.257,90.000
898,924,524.759,107.284,110.331,10.663,69.337
899,4,401.000,273.000,2.257,2.257,0.000
900,11,762.955,277.227,6.327,2.214,93.058
901,928,521.309,114.772,110.630,10.680,72.144
902,4,401.000,273.000,2.257,2.257,0.000
903,11,762.955,277.227,6.327,2.214,93.058
904,1,9.500,25.500,1.128,1.128,0.000
905,925,518.591,122.081,110.594,10.649,75.473
906,4,401.000,273.000,2.257,2.257,0.000
907,11,762.955,277.227,6.327,2.214,93.058
908,917,516.633,129.933,110.468,10.569,79.287
909,4,401.000,273.000,2.257,2.257,0.000
910,10,763.000,277.500,5.642,2.257,90.000
911,930,515.233,138.110,110.843,10.683,83.341
912,4,401.000,273.000,2.257,2.257,0.000
913,11,762.955,277.227,6.327,2.214,93.058
914,922,514.741,145.607,110.057,10.667,87.383
915,4,401.000,273.000,2.257,2.257,0.000
916,10,763.000,277.500,5.642,2.257,90.000
917,919,514.822,152.366,110.287,10.610,91.742
918,4,401.000,273.000,2.257,2.257,0.000
919,10,763.000,277.500,5.642,2.257,90.000
920,2,260.500,282.000,2.257,1.128,90.000
921,936,515.304,158.282,110.907,10.746,95.806
922,4,401.000,273.000,2.257,2.257,0.000
923,12,762.833,277.083,6.187,2.469,97.804
924,927,516.007,163.257,110.261,10.705,99.991
925,4,401.000,273.000,2.257,2.257,0.000
926,12,762.833,277.083,6.187,2.469,97.804
927,920,516.613,166.600,110.176,10.632,104.022
928,4,401.000,273.000,2.257,2.257,0.000
929,9,762.944,277.722,5.229,2.191,94.731
930,931,516.674,168.770,110.027,10.774,107.770
931,4,401.000,273.000,2.257,2.257,0.000
932,11,762.955,277.227,6.327,2.214,93.058
933,919,515.893,169.016,110.048,10.633,111.131
934,1,401.500,272.500,1.128,1.128,0.000
935,11,762.955,277.227,6.327,2.214,93.058
936,931,514.360,168.415,110.395,10.738,113.688
937,4,401.500,273.000,3.216,1.583,31.717
938,11,762.955,277.227,6.327,2.214,93.058
939,926,511.776,166.306,110.398,10.680,115.481
940,3,400.833,272.833,2.365,1.615,45.000
941,11,762.955,277.227,6.327,2.214,93.058
942,931,508.325,162.763,110.382,10.739,115.988
943,3,401.167,273.167,2.365,1.615,45.000
944,11,762.955,277.227,6.327,2.214,93.058
945,925,504.345,157.803,110.425,10.666,115.295
946,4,401.000,273.000,2.257,2.257,0.000
947,11,762.955,277.227,6.327,2.214,93.058
948,935,500.170,151.832,111.146,10.711,113.431
949,4,401.000,273.000,2.257,2.257,0.000
950,11,762.955,277.227,6.327,2.214,93.058
951,931,496.471,145.132,110.646,10.713,110.741
952,4,401.000,273.000,2.257,2.257,0.000
953,10,763.000,277.500,5.642,2.257,90.000
954,931,493.092,137.496,110.808,10.698,107.436
955,5,401.300,272.900,3.144,2.025,18.435
956,11,762.955,277.227,6.327,2.214,93.058
957,1,260.500,282.500,1.128,1.128,0.000
958,920,490.364,129.327,110.786,10.573,103.619
959,4,401.000,273.000,2.257,2.257,0.000
960,11,762.955,277.227,6.327,2.214,93.058
961,916,488.531,120.805,110.778,10.528,99.458
962,3,401.167,273.167,2.365,1.615,45.000
963,10,763.000,277.500,5.642,2.257,90.000
964,914,487.553,113.018,110.562,10.526,95.266
965,4,401.000,273.000,2.257,2.257,0.000
966,11,762.955,277.227,6.327,2.214,93.058
967,897,487.246,105.026,110.600,10.326,90.938
968,3,401.167,273.167,2.365,1.615,45.000
969,11,762.955,277.227,6.327,2.214,93.058
970,920,487.542,98.609,110.100,10.639,86.784
971,4,401.000,273.000,2.257,2.257,0.000
972,12,762.833,277.083,6.187,2.469,97.804
973,912,488.269,92.743,110.046,10.552,82.703
974,4,401.000,273.000,2.257,2.257,0.000
975,11,762.955,277.227,6.327,2.214,93.058
976,920,488.827,88.992,109.989,10.650,78.768
977,3,401.167,273.167,2.365,1.615,45.000
978,11,762.955,277.227,6.327,2.214,93.058
979,917,489.119,85.996,109.702,10.643,74.923
980,4,401.000,273.000,2.257,2.257,0.000
981,11,762.955,277.227,6.327,2.214,93.058
982,1,9.500,25.500,1.128,1.128,0.000
983,918,488.861,84.477,109.788,10.646,71.496
984,5,401.300,272.900,3.144,2.025,18.435
985,11,762.955,277.227,6.327,2.214,93.058
986,913,487.863,84.256,109.918,10.576,68.879
987,3,401.167,273.167,2.365,1.615,45.000
988,10,763.000,277.500,5.642,2.257,90.000
989,919,486.176,84.970,109.770,10.660,66.926
990,4,401.000,273.000,2.257,2.257,0.000
991,11,762.955,277.227,6.327,2.214,93.058
992,910,483.554,87.544,110.362,10.499,65.973
993,2,401.000,272.500,2.257,1.128,0.000
994,11,762.955,277.227,6.327,2.214,93.058
995,1,260.500,282.500,1.128,1.128,0.000
996,922,480.240,91.370,110.431,10.630,66.157
997,4,401.000,273.000,2.257,2.257,0.000
998,11,762.955,277.227,6.327,2.214,93.058
999,932,476.576,96.407,111.286,10.663,67.273
1000,4,401.000,273.000,2.257,2.257,0.000
1001,10,763.000,277.500,5.642,2.257,90.000
1002,924,473.096,102.219,110.390,10.657,69.246
1003,4,401.000,273.000,2.257,2.257,0.000
1004,11,762.955,277.227,6.327,2.214,93.058
1005,920,469.700,109.089,110.747,10.577,71.960
1006,4,401.000,273.000,2.257,2.257,0.000
1007,11,762.955,277.227,6.327,2.214,93.058
1008,922,466.932,116.661,110.296,10.643,75.364
1009,4,401.000,273.000,2.257,2.257,0.000
1010,11,762.955,277.227,6.327,2.214,93.058
1011,1,260.500,282.500,1.128,1.128,0.000
1012,926,464.909,124.342,110.456,10.674,79.118
1013,2,401.000,272.500,2.257,1.128,0.000
1014,11,762.955,277.227,6.327,2.214,93.058
1015,1,260.500,282.500,1.128,1.128,0.000
1016,930,463.610,132.517,110.924,10.675,83.113
1017,4,401.000,273.000,2.257,2.257,0.000
1018,11,762.955,277.227,6.327,2.214,93.058
1019,1,260.500,282.500,1.128,1.128,0.000
1020,929,463.018,140.427,110.734,10.682,87.254
1021,3,401.167,272.833,2.365,1.615,135.000
1022,11,762.955,277.227,6.327,2.214,93.058
1023,938,463.225,146.984,110.565,10.802,91.507
1024,4,401.000,273.000,2.257,2.257,0.000
1025,10,763.000,277.500,5.642,2.257,90.000
1026,941,463.675,152.743,110.554,10.837,95.622
1027,2,401.000,273.500,2.257,1.128,0.000
1028,10,763.000,277.500,5.642,2.257,90.000
1029,928,464.361,157.506,110.437,10.699,99.877
1030,4,401.000,273.000,2.257,2.257,0.000
1031,10,763.000,277.500,5.642,2.257,90.000
1032,927,464.985,161.241,110.259,10.705,103.928
1033,3,401.167,273.167,2.365,1.615,45.000
1034,11,762.955,277.227,6.327,2.214,93.058
1035,930,465.042,163.288,110.122,10.753,107.833
1036,4,401.000,273.000,2.257,2.257,0.000
1037,11,762.955,277.227,6.327,2.214,93.058
1038,1,260.500,282.500,1.128,1.128,0.000
1039,919,464.526,164.006,109.901,10.647,111.119
1040,4,401.000,273.000,2.257,2.257,0.000
1041,11,762.955,277.227,6.327,2.214,93.058
1042,934,462.956,163.268,110.504,10.762,113.732
1043,3,401.167,273.167,2.365,1.615,45.000
1044,11,762.955,277.227,6.327,2.214,93.058
1045,1,9.500,26.500,1.128,1.128,0.000
1046,924,460.344,161.116,110.304,10.666,115.442
1047,4,401.000,273.000,2.257,2.257,0.000
1048,11,762.955,277.227,6.327,2.214,93.058
1049,937,457.074,157.647,110.207,10.825,115.916
1050,4,401.000,273.000,2.257,2.257,0.000
1051,11,762.955,277.227,6.327,2.214,93.058
1052,930,453.225,153.215,110.403,10.725,115.330
1053,4,401.000,273.000,2.257,2.257,0.000
1054,11,762.955,277.227,6.327,2.214,93.058
1055,926,449.112,147.262,110.604,10.660,113.590
1056,3,401.167,273.167,2.365,1.615,45.000
1057,10,763.000,277.500,5.642,2.257,90.000
1058,913,445.045,139.960,110.438,10.526,110.891
1059,4,401.000,273.000,2.257,2.257,0.000
1060,10,763.000,277.500,5.642,2.257,90.000
1061,912,441.586,132.296,110.403,10.518,107.595
1062,4,401.000,273.000,2.257,2.257,0.000
1063,11,762.955,277.227,6.327,2.214,93.058
1064,923,438.931,124.113,110.847,10.602,103.777
1065,4,401.000,273.000,2.257,2.257,0.000
1066,12,762.833,277.083,6.187,2.469,97.804
1067,1,260.500,282.500,1.128,1.128,0.000
1068,929,437.177,115.629,110.786,10.677,99.648
1069,4,401.000,273.000,2.257,2.257,0.000
1070,11,762.955,277.227,6.327,2.214,93.058
1071,1,260.500,282.500,1.128,1.128,0.000
1072,921,436.099,107.712,110.586,10.604,95.401
1073,4,401.000,273.000,2.257,2.257,0.000
1074,11,762.955,277.227,6.327,2.214,93.058
1075,893,435.883,99.272,110.063,10.330,91.369
1076,3,401.167,273.167,2.365,1.615,45.000
1077,10,763.000,277.500,5.642,2.257,90.000
1078,906,436.190,93.230,110.328,10.456,86.959
1079,4,401.000,273.000,2.257,2.257,0.000
1080,11,762.955,277.227,6.327,2.214,93.058
1081,916,436.812,87.658,110.256,10.578,82.800
1082,1,499.500,243.500,1.128,1.128,0.000
1083,4,401.000,273.000,2.257,2.257,0.000
1084,11,762.955,277.227,6.327,2.214,93.058
1085,1,260.500,281.500,1.128,1.128,0.000
1086,911,437.407,83.364,109.977,10.547,78.812
1087,4,401.000,273.000,2.257,2.257,0.000
1088,11,762.955,277.227,6.327,2.214,93.058
1089,909,437.870,80.320,110.347,10.489,75.023
1090,4,401.000,273.000,2.257,2.257,0.000
1091,11,762.955,277.227,6.327,2.214,93.058
1092,911,437.717,78.511,109.782,10.566,71.692
1093,4,401.000,273.000,2.257,2.257,0.000
1094,11,762.955,277.227,6.327,2.214,93.058
1095,910,436.724,78.423,109.490,10.582,68.900
1096,4,401.000,273.000,2.257,2.257,0.000
1097,10,763.000,277.500,5.642,2.257,90.000
1098,1,9.500,25.500,1.128,1.128,0.000
1099,917,435.093,79.591,110.172,10.598,66.977
1100,3,401.167,273.167,2.365,1.615,45.000
1101,10,763.000,277.500,5.642,2.257,90.000
1102,909,432.402,81.850,109.886,10.533,65.991
1103,4,401.000,273.000,2.257,2.257,0.000
1104,11,762.955,277.227,6.327,2.214,93.058
1105,913,429.176,85.568,110.399,10.530,66.025
1106,4,401.000,273.000,2.257,2.257,0.000
1107,11,762.955,277.227,6.327,2.214,93.058
1108,909,425.920,90.001,109.988,10.523,67.156
1109,5,401.300,272.900,3.144,2.025,18.435
1110,11,762.955,277.227,6.327,2.214,93.058
1111,916,422.129,96.238,110.389,10.565,69.092
1112,4,401.000,273.000,2.257,2.257,0.000
1113,10,763.000,277.500,5.642,2.257,90.000
1114,922,418.624,103.415,110.811,10.594,71.836
1115,4,401.000,273.000,2.257,2.257,0.000
1116,11,762.955,277.227,6.327,2.214,93.058
1117,921,415.926,110.834,110.883,10.576,75.166
1118,4,401.000,273.000,2.257,2.257,0.000
1119,11,762.955,277.227,6.327,2.214,93.058
1120,914,413.721,118.733,110.726,10.510,78.908
1121,4,401.000,273.000,2.257,2.257,0.000
1122,11,762.955,277.227,6.327,2.214,93.058
1123,929,412.440,126.848,110.578,10.697,82.901
1124,4,401.000,273.000,2.257,2.257,0.000
1125,11,762.955,277.227,6.327,2.214,93.058
1126,917,411.936,134.132,110.536,10.563,87.146
1127,3,400.833,272.833,2.365,1.615,45.000
1128,11,762.955,277.227,6.327,2.214,93.058
1129,909,411.958,140.947,110.365,10.487,91.354
1130,3,401.167,273.167,2.365,1.615,45.000
1131,11,762.955,277.227,6.327,2.214,93.058
1132,928,412.575,147.431,111.075,10.638,95.601
1133,5,401.300,272.900,3.144,2.025,18.435
1134,11,762.955,277.227,6.327,2.214,93.058
1135,2,260.500,282.000,2.257,1.128,90.000
1136,925,413.345,152.300,110.261,10.681,99.862
1137,3,401.167,273.167,2.365,1.615,45.000
1138,11,762.955,277.227,6.327,2.214,93.058
1139,1,260.500,281.500,1.128,1.128,0.000
1140,923,413.879,155.915,110.211,10.663,103.873
1141,4,401.000,273.000,2.257,2.257,0.000
1142,10,763.000,277.500,5.642,2.257,90.000
1143,916,414.056,157.718,110.413,10.563,107.710
1144,4,401.000,273.000,2.257,2.257,0.000
1145,11,762.955,277.227,6.327,2.214,93.058
1146,919,413.473,158.585,110.290,10.609,111.107
1147,4,401.000,273.000,2.257,2.257,0.000
1148,11,762.955,277.227,6.327,2.214,93.058
1149,926,411.876,157.855,109.882,10.730,113.872
1150,3,401.167,273.167,2.365,1.615,45.000
1151,11,762.955,277.227,6.327,2.214,93.058
1152,923,409.465,155.638,110.548,10.631,115.508
1153,4,401.000,273.000,2.257,2.257,0.000
1154,11,762.955,277.227,6.327,2.214,93.058
1155,1,9.500,25.500,1.128,1.128,0.000
1156,925,406.099,152.271,110.558,10.653,116.096
