 ,Area,Mean,Min,Max,XM,YM,Major,Minor,Angle
71,390,255,255,255,500.587,86.431,93.296,5.322,92.138
72,393,255,255,255,499.103,86.162,92.030,5.437,91.988
73,390,255,255,255,497.546,85.462,93.494,5.311,92.090
74,390,255,255,255,495.941,85.795,92.169,5.388,91.654
75,389,255,255,255,494.325,84.220,93.742,5.284,91.771
76,411,255,255,255,492.987,84.283,93.121,5.620,91.248
77,370,255,255,255,491.316,84.359,92.536,5.091,91.006
78,406,255,255,255,489.966,83.655,92.993,5.559,91.046
79,381,255,255,255,488.277,84.962,93.186,5.206,90.630
80,392,255,255,255,486.648,82.102,93.056,5.364,90.213
81,392,255,255,255,485.163,83.923,92.795,5.379,90.532
82,411,255,255,255,483.512,82.485,94.114,5.560,89.913
83,394,255,255,255,481.777,82.358,93.166,5.385,89.495
84,396,255,255,255,480.452,81.606,93.064,5.418,89.500
85,404,255,255,255,478.723,82.225,93.095,5.525,89.205
86,387,255,255,255,477.198,82.451,92.844,5.307,88.779
87,399,255,255,255,475.658,81.605,92.619,5.485,88.637
88,394,255,255,255,474.251,81.769,93.510,5.365,88.408
89,407,255,255,255,472.569,81.994,93.467,5.544,88.113
90,387,255,255,255,471.071,81.216,93.798,5.253,87.901
91,398,255,255,255,469.475,81.668,93.519,5.419,87.958
92,387,255,255,255,467.934,81.745,93.311,5.281,87.692
93,389,255,255,255,466.456,82.055,92.613,5.348,87.656
94,404,255,255,255,464.998,81.854,93.912,5.477,87.337
95,399,255,255,255,463.505,81.630,92.478,5.493,87.326
96,404,255,255,255,461.926,81.790,93.672,5.491,87.179
97,393,255,255,255,460.368,81.866,92.305,5.421,87.049
98,402,255,255,255,458.801,82.129,93.087,5.499,87.125
99,395,255,255,255,457.227,82.184,93.317,5.389,87.096
100,400,255,255,255,455.645,82.272,92.766,5.490,87.128
101,393,255,255,255,454.106,82.889,93.183,5.370,87.167
102,395,255,255,255,452.520,83.211,93.067,5.404,87.279
103,400,255,255,255,450.962,83.580,93.379,5.454,87.288
104,397,255,255,255,449.407,83.832,92.961,5.437,87.664
105,393,255,255,255,447.943,83.749,93.322,5.362,87.665
106,399,255,255,255,446.380,84.603,93.846,5.413,87.841
107,391,255,255,255,444.922,84.469,92.909,5.358,87.837
