 ,Area,Mean,Min,Max,XM,YM,Major,Minor,Angle
264,328,255,255,255,206.893,63.405,87.496,4.773,93.885
265,325,255,255,255,205.678,62.798,87.520,4.728,93.971
266,330,255,255,255,204.512,62.424,87.651,4.794,93.980
267,324,255,255,255,203.367,62.377,87.749,4.701,93.950
268,325,255,255,255,202.192,61.466,87.332,4.738,93.920
269,327,255,255,255,201.020,61.191,87.667,4.749,93.948
270,328,255,255,255,199.805,60.448,87.080,4.796,93.731
271,325,255,255,255,198.574,59.478,87.247,4.743,93.590
272,328,255,255,255,197.409,59.143,88.066,4.742,93.459
273,325,255,255,255,196.208,58.278,87.260,4.742,93.111
274,327,255,255,255,195.069,57.497,87.281,4.770,92.883
275,330,255,255,255,193.836,56.652,88.095,4.769,92.599
276,323,255,255,255,192.717,56.218,86.924,4.731,92.256
277,327,255,255,255,191.589,55.537,87.374,4.765,91.986
278,326,255,255,255,190.442,54.902,87.085,4.766,91.504
279,332,255,255,255,189.316,54.313,87.920,4.808,91.030
280,324,255,255,255,188.145,54.139,87.931,4.692,90.502
281,315,255,255,255,187.005,52.376,88.918,4.511,90.021
282,317,255,255,255,185.995,51.875,89.594,4.505,90.020
283,343,255,255,255,184.780,53.211,87.875,4.970,89.467
284,333,255,255,255,183.623,50.860,87.958,4.820,88.890
285,330,255,255,255,182.548,50.273,87.205,4.818,88.483
286,328,255,255,255,181.463,50.195,87.532,4.771,87.876
287,329,255,255,255,180.412,49.412,87.132,4.808,87.359
288,331,255,255,255,179.328,49.062,87.731,4.804,87.014
289,331,255,255,255,178.177,48.612,87.203,4.833,86.547
290,327,255,255,255,177.096,48.460,86.937,4.789,86.089
291,332,255,255,255,175.967,48.756,87.607,4.825,85.486
292,332,255,255,255,174.864,48.310,87.760,4.817,85.170
293,329,255,255,255,173.774,48.062,87.570,4.784,84.872
294,330,255,255,255,172.594,48.148,87.889,4.781,84.451
295,325,255,255,255,171.485,48.146,87.116,4.750,84.092
296,330,255,255,255,170.370,48.315,87.435,4.806,83.803
297,333,255,255,255,169.230,48.767,87.509,4.845,83.609
298,333,255,255,255,168.143,48.635,87.912,4.823,83.278
299,329,255,255,255,166.895,49.318,87.225,4.802,82.944
300,335,255,255,255,165.721,49.551,87.759,4.860,82.746
301,329,255,255,255,164.585,49.989,87.070,4.811,82.600
302,328,255,255,255,163.494,49.979,87.572,4.769,82.508
303,333,255,255,255,162.197,51.167,87.564,4.842,82.363
304,331,255,255,255,161.029,51.618,87.609,4.811,82.303
305,331,255,255,255,159.808,52.645,87.587,4.812,82.315
306,334,255,255,255,158.680,53.120,87.792,4.844,82.483
307,331,255,255,255,157.479,54.068,87.363,4.824,82.619
308,327,255,255,255,156.240,55.020,87.281,4.770,82.725
309,325,255,255,255,154.977,56.125,86.880,4.763,82.922
310,332,255,255,255,153.777,56.952,87.528,4.829,83.062
311,331,255,255,255,152.576,58.156,87.713,4.805,83.342
312,329,255,255,255,151.360,59.090,87.003,4.815,83.839
313,331,255,255,255,150.246,59.872,87.091,4.839,84.060
314,325,255,255,255,149.054,61.229,86.618,4.777,84.393
315,325,255,255,255,147.912,62.260,86.728,4.771,84.907
316,333,255,255,255,146.845,63.107,87.519,4.845,85.290
317,332,255,255,255,145.720,64.166,87.453,4.834,85.827
318,331,255,255,255,144.600,65.307,87.249,4.830,86.341
