 ,XM,YM,Major,Minor,Angle
1257,200.086,50.088,0.604,0.604,0.000
1258,70.981,50.624,0.604,0.604,0.000
1259,130.266,51.428,2.179,1.006,54.928
1260,123.480,51.160,0.604,0.604,0.000
1261,132.587,51.160,0.604,0.604,0.000
1262,83.302,51.963,1.813,1.209,0.000
1263,109.284,51.963,1.390,0.526,45.000
1264,28.660,52.231,0.604,0.604,0.000
1265,67.767,52.231,0.604,0.604,0.000
1266,127.766,52.231,0.604,0.604,0.000
1267,163.658,52.231,0.604,0.604,0.000
1268,72.052,52.767,0.604,0.604,0.000
1269,162.319,53.035,1.390,0.526,135.000
1270,195.800,52.767,0.604,0.604,0.000
1271,30.803,53.303,0.604,0.604,0.000
1272,40.446,53.481,1.721,0.637,28.155
1273,129.105,53.303,1.209,0.604,0.000
1274,164.015,53.749,2.063,1.063,23.021
1275,251.621,53.731,1.535,1.190,45.000
1276,165.801,53.838,0.604,0.604,0.000
1277,18.482,54.642,1.209,0.604,90.000
1278,28.124,54.374,0.604,0.604,0.000
1279,37.767,54.374,0.604,0.604,0.000
1280,146.694,54.553,1.267,0.865,45.000
1281,20.625,54.910,0.604,0.604,0.000
1282,38.839,54.910,0.604,0.604,0.000
1283,40.446,54.910,0.604,0.604,0.000
1284,51.160,54.910,0.604,0.604,0.000
1285,137.944,54.910,0.604,0.604,0.000
1286,27.589,55.445,0.604,0.604,0.000
1287,45.267,55.445,0.604,0.604,0.000
1288,196.336,55.981,0.604,0.604,0.000
1289,214.282,55.981,1.209,0.604,0.000
1290,23.196,56.999,2.516,1.452,21.997
1291,34.821,56.517,1.209,0.604,0.000
1292,54.910,56.517,0.604,0.604,0.000
1293,4.553,57.053,0.604,0.604,0.000
1294,14.196,57.053,0.604,0.604,0.000
1295,39.374,57.588,0.604,0.604,0.000
1296,268.120,57.722,1.465,0.998,0.000
1297,37.767,58.124,0.604,0.604,0.000
1298,167.943,58.124,0.604,0.604,0.000
1299,183.211,58.660,1.813,1.209,90.000
1300,261.156,58.124,0.604,0.604,0.000
1301,38.839,58.660,0.604,0.604,0.000
1302,279.370,58.928,1.209,0.604,90.000
1303,81.159,59.195,0.604,0.604,0.000
1304,191.514,59.195,0.604,0.604,0.000
1305,250.509,59.664,1.895,1.542,135.000
1306,208.810,60.956,3.586,0.713,140.502
1307,204.157,60.695,1.684,1.085,108.435
1308,31.339,61.338,1.999,0.914,121.717
1309,279.370,63.481,1.813,0.604,90.000
1310,21.696,63.481,0.604,0.604,0.000
1311,20.625,64.285,1.209,0.604,90.000
1312,141.694,64.017,0.604,0.604,0.000
1313,277.763,64.017,0.604,0.604,0.000
1314,23.303,64.552,0.604,0.604,0.000
1315,50.624,64.552,0.604,0.604,0.000
1316,218.835,64.552,0.604,0.604,0.000
1317,270.263,64.552,0.604,0.604,0.000
